evt,grp,lnk,attendees,maploc,city,subcity,state,street,subcity_lat,subcity_lng,city_id
Mnemophrenia by Eirini Konstantinidou,Oddball Cinema,https://www.meetup.com/Oddball-Cinema/events/274644312,4,https://www.google.com/maps/search/api=1&query=40.713417%2C-74.011930,New York,New York,NY,250 Greenwich St Floor 46,40.7134054,-74.012074,47
A Discussion of Sense & Sensibility by Jane Austen ,Jane Austen Book Club NYC,https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,8,https://www.google.com/maps/search/api=1&query=1085+5th+Avenue+%2C+New+York+%2C+NY%2C+10128%2C+us,New York,New York ,NY,1085 5th Avenue ,40.7127281,-74.0060152,47
BROOKLYN Smutty Book Club - ,Brooklyn Smutty Book Club,https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809252,2,https://www.google.com/maps/search/api=1&query=40.666683%2C-73.987846,New York,Brooklyn,NY,273 13th Street,40.6501038,-73.9495823,47
Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,1,https://www.google.com/maps/search/api=1&query=40.784103%2C-73.950455,New York,New York,NY,1678 3rd Ave,40.7127281,-74.0060152,47
Weekday Mutt Meetup,Harlem Meer Mutts Club,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275767088,1,https://www.google.com/maps/search/api=1&query=Central+Park%2C+New+York%2C+NY%2C+us,New York,New York,NY,Central Park,40.7127281,-74.0060152,47
Creating Art,The New York City Crochet/Knitting Meetup Group,https://www.meetup.com/crochet-471/events/275725738,3,https://www.google.com/maps/search/api=1&query=East+Harlem+Neighborhood+Health+Action+Center%2C+158+E+115th+St%2C+New+York%2C+NY%2C+10029%2C+us&query_place_id=ChIJcdWICQb2wokR5p1lcQLBd9I,New York,New York,NY,158 E 115th St,40.797765000000005,-73.94195500000001,47
Rise and Resist Meeting,Rise and Resist,https://www.meetup.com/rise-and-resist/events/275736050,1,https://www.google.com/maps/search/api=1&query=320+West+37th+Street%2C+Brooklyn%2C+ny%2C+10018%2C+us,Brooklyn,Brooklyn,NY,320 West 37th Street,40.580849,-74.00397,48
Monthly Meetup ( Meet others passionate about permaculture and share projects).,The New York Permaculture Meetup,https://www.meetup.com/nycpermaculture/events/275771409,6,https://www.google.com/maps/search/api=1&query=1095+Sixth+Ave+%2C+New+York%2C+NY%2C+10018%2C+us,Brooklyn,New York,NY,1095 Sixth Ave ,40.754842,-73.98411800000001,48
Regular Meeting,Alternative Banking Group - Occupy Wall Street of NYC,https://www.meetup.com/Alternative-Banking-Group-Occupy-Wall-Street-of-NYC/events/275790763,2,https://www.google.com/maps/search/api=1&query=Cyberspace%2C+New+York%2C+ny%2C+10001%2C+us,Brooklyn,New York,NY,Cyberspace,40.714269,-74.005973,48
Drinking Liberally Downtown Brooklyn,Drinking Liberally Downtown Brooklyn and NYC,https://www.meetup.com/Drinking-Liberally-Downtown-Brooklyn/events/275714269,1,https://www.google.com/maps/search/api=1&query=76+4th+Ave%2C+Brooklyn%2C+NY%2C+11217%2C+us,Brooklyn,Brooklyn,NY,76 4th Ave (between Bergen and St. Marks),40.686690000000006,-73.990915,48
Friday Gardening with Friends of Morningside Park (Harlem),Morningside Park Gardeners,https://www.meetup.com/meetup-group-tTovdbDW/events/275787544,1,https://www.google.com/maps/search/api=1&query=40.802601%2C-73.959007,Brooklyn,New York,NY,Morningside Dr,42.719382,-73.936503,48
Weekly Thursday Meetup,The Original Drinking Liberally NYC,https://www.meetup.com/drinkingliberallynyc/events/275777840,1,https://www.google.com/maps/search/api=1&query=40.760040%2C-73.991821,Brooklyn,New York,NY,627 9th Avenue,40.761579499999996,-73.9905641,48
"Dismantle Patriarchy Art Contest for Students, deadline 2/28/21",Radical Feminist Activists,https://www.meetup.com/RadFemActivists/events/274910866,1,https://www.google.com/maps/search/api=1&query=New+York%2C+New+York%2C+ny%2C+10001%2C+us,Brooklyn,New York,NY,New York,40.7127281,-74.0060152,48
"Book to be discussed: ""Memorial"" by Bryan Washington",The Third Monday Gay Men's Book Club,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,11,https://www.google.com/maps/search/api=1&query=40.767810%2C-73.962010,Brooklyn,New York,NY,939 Lexington Avenue (between E. 68th & E. 69th Streets),40.764918,-73.955159,48
Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,https://www.meetup.com/bisexual-nyc/events/275652731,4,https://www.google.com/maps/search/api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,Brooklyn,New York,NY,Virtual Online Meeting,42.81143,-76.879806,48
"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,13,https://www.google.com/maps/search/api=1&query=40.734240%2C-73.999084,Brooklyn,Manhattan,NY,425 Avenue of the Americas (Sixth Avenue and 10th Street,40.77427,-73.96981,48
Pride Bowling Night,Staten Island LGBTQ Pride Bowling Meetup,https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,1,https://www.google.com/maps/search/api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us,Brooklyn,Staten Island,NY,1600 Hylan Boulevard,40.589605,-74.089378,48
Mnemophrenia by Eirini Konstantinidou,Oddball Cinema,https://www.meetup.com/Oddball-Cinema/events/274644312,4,https://www.google.com/maps/search/api=1&query=40.713417%2C-74.011930,Brooklyn,New York,NY,250 Greenwich St Floor 46,40.7134054,-74.012074,48
Sip and Paint Valentines Day Pet Portrait Fun Party at Barking Dog,New York Pets and Fun Paint Party Meetup,https://www.meetup.com/New-York-Pets-Fun-Paint-Party-Meetup/events/275688279,1,https://www.google.com/maps/search/api=1&query=Barking+Dog%2C+1678+3rd+Ave%2C+New+York%2C+NY%2C+10128%2C+us&query_place_id=ChIJfWR-y6VYwokRWrgtJnJvfYU,Brooklyn,New York,NY,1678 3rd Ave,40.7127281,-74.0060152,48
MoMa & Brew (Art Museum / Bar Crawl Meetup),MoMa & Brew (Art Museum / Bar Crawl Meetup),https://www.meetup.com/moma-brew-art-museum-bar-crawl-meetup/events/275793130,1,https://www.google.com/maps/search/api=1&query=The+Museum+of+Modern+Art%2C+11+W+53rd+St%2C+New+York%2C+NY%2C+10019%2C+us&query_place_id=ChIJKxDbe_lYwokRVf__s8CPn-o,Brooklyn,New York,NY,11 W 53rd St,40.7127281,-74.0060152,48
Mind Your Manners Secret Speakeasy Sun Jan 24th 2021 7pm,NY Steampunk - Artists & Enthusiasts,https://www.meetup.com/steampunk/events/275520135,1,https://www.google.com/maps/search/api=1&query=177+Prince+St%2C+New+York%2C+NY+10012%2C+New+York%2C+Ne%2C+10012%2C+us,Brooklyn,New York,NE,"177 Prince St, New York, NY 10012",40.726349,-74.001809,49
Painting self love,Brooklyn painting club,https://www.meetup.com/Brooklyn-painting-club/events/275798870,1,https://www.google.com/maps/search/api=1&query=Prospect+Park%2C+Brooklyn%2C+NY%2C+11215%2C+us,Brooklyn,Brooklyn,NY,Prospect Park,40.6617743,-73.971089,48
BYOB PAINT NIGHT ,Art Parties and Art Therapy,https://www.meetup.com/fairview-art-therapy-meetup-group/events/275774394,1,https://www.google.com/maps/search/api=1&query=40.817436%2C-73.996670,Brooklyn,Fairview,NJ,394 Walker St,39.3742152,-75.1033108,50
Weekly Weds Figure Drawing- 1/5/10/20 minute poses!,Jersey City Artists,https://www.meetup.com/Jersey-City-Artists/events/275733289,2,https://www.google.com/maps/search/api=1&query=29+McWilliams+Pl.%2C+Jersey+City%2C+NJ%2C+us,Brooklyn,Jersey City,NJ,29 McWilliams Pl.,40.727627000000005,-74.044072,50
Community Figure Drawing at Shoestring Studio,Shoestring Studio | Weekly Figure Drawing & Art Classes,https://www.meetup.com/Shoestring-Studio/events/275757101,1,https://www.google.com/maps/search/api=1&query=40.677998%2C-73.959251,Brooklyn,Brooklyn,NY,640 Classon Avenue,40.678045000000004,-73.958988,48
First Mondays Life Drawing Session,Old Stone House Drawing Studio,https://www.meetup.com/http-theoldstonehouse-org-events/events/274933995,1,https://www.google.com/maps/search/api=1&query=40.672997%2C-73.984619,Brooklyn,Brooklyn,NE,"Old Stone House, 336 3rd St, Brooklyn, NY 11215",40.6730096,-73.98460209999999,49
Brooklyn Bridge & Brooklyn Promenade Walk,Shorewalkers,https://www.meetup.com/shorewalkers-members-only/events/275776633,22,https://www.google.com/maps/search/api=1&query=Millennium+Hilton+New+York+Downtown%2C+55+Church+St%2C+New+York%2C+NY%2C+10007%2C+us&query_place_id=ChIJh-L3uxlawokRDwLmkKwLIvY,Manhattan,New York,NY,55 Church St,40.7127281,-74.0060152,51
Hoboken Critical Mass Light Up The Night Bike Tour,Hoboken Bicycling Meetup,https://www.meetup.com/Hoboken-Bicycling-Meetup/events/275420479,9,https://www.google.com/maps/search/api=1&query=901+Park+Ave%2C+901+Park+Ave%2C+Hoboken%2C+NJ%2C+07030%2C+us&query_place_id=ChIJyS2VDmJXwokR-pkTQhFPc6Q,Manhattan,Hoboken,NJ,901 Park Ave,40.7433066,-74.0323752,52
Monthly meeting and Trip planning,New York Caving Meetup Group,https://www.meetup.com/New-York-Cavers/events/275376807,6,https://www.google.com/maps/search/api=1&query=40.735905%2C-74.006180,Manhattan,New York,NY,  569 Hudson St,40.735845,-74.00596,51
Critical Mass NYC / NJ - January 2021,Critical Mass NYC / NJ,https://www.meetup.com/Critical-Mass-NYC-NJ/events/274151373,3,https://www.google.com/maps/search/api=1&query=40.747830%2C-74.030460,Manhattan,Hoboken,NJ,901 Park Ave,40.7433066,-74.0323752,52
Urban Athletics: Ride to Fort Totten,"NYC Chill Hiking, Camping, and Other Activities",https://www.meetup.com/NYC-Chill-Hiking-Camping-Meetup/events/275600105,11,https://www.google.com/maps/search/api=1&query=Flatiron+Public+Plaza%2C+27+W+24th+St+Suite+800B%2C+New+York%2C+NY%2C+10010%2C+us&query_place_id=ChIJ8Yt6BKRZwokRQoQtLN9_2T8,Manhattan,New York,NY,27 W 24th St Suite 800B,42.73539279999999,-73.7132298,51
Social Distancing 5 Mile Flushing Meadows Hike & Picnic,The New York Afternoon Hiking Meetup,https://www.meetup.com/AfternoonHiking/events/275489061,43,https://www.google.com/maps/search/api=1&query=40.754204%2C-73.845550,Manhattan,New York,NY,Flushing Meadows Pedestrian Bridge & Roosevelt Ave,43.360712,-78.264583,51
Hudson Walkway Loop/Reese Park Social Distancing 6 Mile Hike/Walk,"New York Hikes, Happy Hours & Outdoor Adventures",https://www.meetup.com/New-York-Hikes-Happy-Hours-and-Outdoor-Adventures/events/275555724,1,https://www.google.com/maps/search/api=1&query=Your+Guide+will+meet+you+when+you+get+out+from+the+train+at+Poughkeepsie%2C+New+York%2C+NY%2C+us,Manhattan,New York,NY,Your Guide will meet you when you get out from the train at Poughkeepsie,40.709686,-74.011674,51
Grand Central Social Distancing Private History Tour,SINGLES TRAVEL AND ADVENTURE!,https://www.meetup.com/SINGLES-TRAVEL-AND-ADVENTURE/events/275494893,1,https://www.google.com/maps/search/api=1&query=40.753000%2C-73.977060,Manhattan,New York,NY,90 West 42nd Street (Across from Grand Central),40.754663,-73.98316700000001,51
Two Wheel Tuesday @ Skyline Drive-In,NYC Motorcycle Meetup,https://www.meetup.com/NYC-Motorcycle-Meetup/events/275733307,2,https://www.google.com/maps/search/api=1&query=Skyline+Drive+In+NYC%2C+1+Oak+St%2C+Brooklyn%2C+NY%2C+11222%2C+us&query_place_id=ChIJe78hxQZZwokRYHIKHuWDkck,Manhattan,Brooklyn,NY,1 Oak St,40.6501038,-73.9495823,51
SCUBA Discovery Experience,NJ  Scuba Meetup Group,https://www.meetup.com/scuba-nj/events/275651699,5,https://www.google.com/maps/search/api=1&query=40.872900%2C-74.089140,Manhattan,Lodi,NJ,460 Passaic Avenue,40.8589384,-74.1110604,52
Everything has a Silver Lining ,Staten Island Hiking Meetup,https://www.meetup.com/Staten-Island-Hiking-Meetup/events/275570259,4,https://www.google.com/maps/search/api=1&query=Silver+Lake+Park+Road%2FCorner+of+Forest+Avenue%2C+Staten+Island%2C+NY%2C+10301%2C+us,Manhattan,Staten Island,NY,Silver Lake Park Road/Corner of Forest Avenue,40.627362899999994,-74.0980605,51
"Newark Community Cycling Group Ride. This is a non-drop ride, discover NEWARK ",Outdoor Adventure Sports,https://www.meetup.com/outdooradventuresports/events/275756314,1,https://www.google.com/maps/search/api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us,Manhattan,Newark,NJ,14 Rector Street,40.740752,-74.168407,52
Nitrox Diver Course,NJ Warren Scuba Group,https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,1,https://www.google.com/maps/search/api=1&query=40.872580%2C-74.089320,Manhattan,Lodi,NJ,460 Passaic Avenue,40.8589384,-74.1110604,52
"Book to be discussed: ""Memorial"" by Bryan Washington",The Third Monday Gay Men's Book Club,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,11,https://www.google.com/maps/search/api=1&query=40.767810%2C-73.962010,Manhattan,New York,NY,939 Lexington Avenue (between E. 68th & E. 69th Streets),40.764918,-73.955159,51
Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,https://www.meetup.com/bisexual-nyc/events/275652731,4,https://www.google.com/maps/search/api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,Manhattan,New York,NY,Virtual Online Meeting,42.81143,-76.879806,51
"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,13,https://www.google.com/maps/search/api=1&query=40.734240%2C-73.999084,Manhattan,Manhattan,NY,425 Avenue of the Americas (Sixth Avenue and 10th Street,40.77427,-73.96981,51
Drive-In Movie Night Series,JCFamilies,https://www.meetup.com/JCFamilies/events/275750360,8,https://www.google.com/maps/search/api=1&query=107+Morgan+St%2C+107+Morgan+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJdRGHOaxQwokRBoZblxPrgUM,Bronx,Jersey City,NJ,107 Morgan St,40.71979,-74.038622,53
Storytime at Columbus Library,Midtown Mamas,https://www.meetup.com/Midtown-Mamas/events/275726908,0,https://www.google.com/maps/search/api=1&query=742+10th+Ave+%28between+50+and+51+Sts.%2C+New+York%2C+NY%2C+us,Bronx,New York,NY,742 10th Ave (between 50 and 51 Sts.,40.766684000000005,-73.996493,54
Central Park Speakers (IN PERSON) - Public Speaking Practice ,Central Park Speakers (in person),https://www.meetup.com/Central-Park-Speakers-IN-PERSON/events/275203425,5,https://www.google.com/maps/search/api=1&query=40.768580%2C-73.983185,Bronx,New York,NY,10 Columbus Cir,40.76768,-73.982152,54
Socrates Cafe,"Socrates Cafe of Teaneck, NJ",https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,5,https://www.google.com/maps/search/api=1&query=40.888088%2C-74.026237,Bronx,Teaneck,NJ,687 Larch Ave,40.8976,-74.01597,53
"weekly astronomy / physics, see details section for RSVP info, sometimes cancels","#""AAA.org & Darwin fans!"" Astronomy, Evolution, Science, NYC",https://www.meetup.com/NYC-Evolution-Meetup/events/275687387,3,https://www.google.com/maps/search/api=1&query=40.712784%2C-74.005943,Bronx,New York,NY,link in description of event,40.799948,-73.95119,54
ZOOM EVENT: WHY ARE SOME PEOPLE CRUEL,Cafe Philo New York,https://www.meetup.com/New-York-Cafe-Philo/events/275622033,5,https://www.google.com/maps/search/api=1&query=40.704727%2C-74.010640,Bronx,New York,NY,10 South William St,40.704803999999996,-74.01039399999999,54
Photography thru The Met,Michael Downey Photography,https://www.meetup.com/MAD-Photo-Excursions/events/275653524,1,https://www.google.com/maps/search/api=1&query=40.782570%2C-73.965470,Bronx,New York,NY,1000 5th Avenue,40.7127281,-74.0060152,54
"Studio & Lighting: Feb 24 - Mar 10, Wednesdays 6:00 PM-9:15 PM. In person.",PhotoManhattan - Photography classes NYC & Free Exhibits,https://www.meetup.com/photography-classes-nyc/events/274851102,1,https://www.google.com/maps/search/api=1&query=40.737290%2C-73.995834,Bronx,New York,NY,51 W 14th St #3r,42.724563399999994,-73.7009225,54
"Book to be discussed: ""Memorial"" by Bryan Washington",The Third Monday Gay Men's Book Club,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,11,https://www.google.com/maps/search/api=1&query=40.767810%2C-73.962010,Bronx,New York,NY,939 Lexington Avenue (between E. 68th & E. 69th Streets),40.764918,-73.955159,54
"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,13,https://www.google.com/maps/search/api=1&query=40.734240%2C-73.999084,Bronx,Manhattan,NY,425 Avenue of the Americas (Sixth Avenue and 10th Street,40.77427,-73.96981,54
Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,https://www.meetup.com/bisexual-nyc/events/275652731,4,https://www.google.com/maps/search/api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,Bronx,New York,NY,Virtual Online Meeting,42.81143,-76.879806,54
A Discussion of Sense & Sensibility by Jane Austen ,Jane Austen Book Club NYC,https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,8,https://www.google.com/maps/search/api=1&query=1085+5th+Avenue+%2C+New+York+%2C+NY%2C+10128%2C+us,Bronx,New York ,NY,1085 5th Avenue ,40.7127281,-74.0060152,54
Winter Hike Series: Central Park Full Loop,PLACES NYC,https://www.meetup.com/placesnyc/events/275567902,67,https://www.google.com/maps/search/api=1&query=Grand+Army+Plaza%2C+Grand+Army+Plaza%2C+New+York%2C+NY%2C+10019%2C+us&query_place_id=ChIJ36kJb_BYwokROPefLSa2Knk,Bronx,New York,NY,Grand Army Plaza,40.764379600000005,-73.97337390000001,54
Speed Dating (21-39 years olds) - VIRTUAL,20s and 30s Going Out Group of Pittsburgh,https://www.meetup.com/20s-and-30s-Going-Out-Group-of-Pittsburgh/events/275588682,8,https://www.google.com/maps/search/api=1&query=Online%2C+New+York%2C+ny%2C+10001%2C+us,Bronx,New York,NY,Online,40.6988321,-73.9946772,54
Central Park Hike | Winter Walk @ Strawberry Fields Forever ,Evenings and Weekends in New York City,https://www.meetup.com/E-W-N-Y-C/events/275551803,37,https://www.google.com/maps/search/api=1&query=40.778040%2C-73.978680,Bronx,New York,NY,102 W 73rd St,40.778054,-73.978373,54
* Central Park Fun Run  & Then Drinks!  *,Meetup's Beginning Runners  Group,https://www.meetup.com/BeginningRunners/events/275711040,4,https://www.google.com/maps/search/api=1&query=40.784611%2C-73.969826,Bronx,New York,NY,Central Park West at the corner of W. 85th Street ,40.778168,-73.974531,54
***Korean Holiday Dinner with NYC Girlfriends at The Bann***,NYC Girlfriend Get-Togethers,https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,22,https://www.google.com/maps/search/api=1&query=40.762880%2C-73.987976,Bronx,New York,NY,350 W 50th St,40.7127281,-74.0060152,54
"Mix & Mingle Meetup (Drink Specials, Ice Breakers)",NYC Fun & Social Singles!,https://www.meetup.com/NYC-Fun-Social-Singles/events/275154463,3,https://www.google.com/maps/search/api=1&query=Stout+NYC+%7E+Grand+Central%2C+60+E+41st+St%2C+New+York%2C+NY%2C+10017%2C+us&query_place_id=ChIJTaNaDAFZwokRcQPOZA4DXhM,Bronx,New York,NY,60 E 41st St,40.751774,-73.97926600000001,54
JAMS Events Presents: Boxers VS Lingerie,JAMS EVENTS,https://www.meetup.com/meetup-group-jiajbidy/events/275478969,1,https://www.google.com/maps/search/api=1&query=40.710617%2C-73.933624,Bronx,New York,NY,Brooklyn,40.6501038,-73.9495823,54
Winter Wonderland Walk (Central Park Social Stroll),"The New York City Social Group (20,000+ members!)",https://www.meetup.com/NYC-Social/events/275529639,2,https://www.google.com/maps/search/api=1&query=40.774240%2C-73.981140,Bronx,New York,NY,W 67th St,40.777418100000006,-73.9886877,54
Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",https://www.meetup.com/jerseychess/events/275648165,4,https://www.google.com/maps/search/api=1&query=40.750076%2C-74.032990,Bronx,Hoboken,NJ,1012 Grand St,40.7433066,-74.0323752,53
Friday Parties @ DL Rooftop/Slate/Vnyl,NYC Social Events/Singles/New Arrival/International,https://www.meetup.com/NYC-Social-Events-Singles-New-Arrival-International/events/275719619,3,https://www.google.com/maps/search/api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY+%2C+New+York%2C+NY%2C+us,Bronx,New York,NY,"95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ",40.718765000000005,-73.989317,54
Museum of Ice Cream- TBD,Classy Dimes NYC ,https://www.meetup.com/classy-dimes-nyc/events/275615173,5,https://www.google.com/maps/search/api=1&query=558+Broadway+Avenue%2C+New+York+%2C+NY%2C+10012%2C+us,Bronx,New York ,NY,558 Broadway Avenue,40.6766891,-73.90072420000001,54
A FRIDAY NIGHT WINE ESCAPE!,Bay Ridge Friends,https://www.meetup.com/bayridgefriends/events/275740701,1,https://www.google.com/maps/search/api=1&query=40.760090%2C-73.992110,Bronx,New York,NY,405 W 44th St,40.759843,-73.99173499999999,54
Saturday Night Karaoke!,Queens Madness Karaoke of New York,https://www.meetup.com/MadnessKaraoke/events/275789618,1,https://www.google.com/maps/search/api=1&query=49-10+Skillman+ave.+%2C+Woodside%2C+NY%2C+us,Bronx,Woodside,NY,49-10 Skillman ave. ,40.7453529,-73.90978249999999,54
Health-ier Monday: Dinner at XYST (Mediterranean-Inspired Vegan),NYC,https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269315957,4,https://www.google.com/maps/search/api=1&query=40.738667%2C-73.994500,Bronx,New York,NY,44 W 17th St,40.738444,-73.993328,54
Swan Dive (Free Comedy Show - Every Thursday),NYC Indie Comedy Scene,https://www.meetup.com/Brooklyn-Stand-up-comedy-show-Meetup-Group/events/275780865,1,https://www.google.com/maps/search/api=1&query=40.711578%2C-73.946426,Bronx,Brooklyn,NY,647 Grand St,40.6501038,-73.9495823,54
Friday Parties @ DL Rooftop/ Slate/Vnyl,Singles NYC International,https://www.meetup.com/Singles-NYC-International/events/275473516,3,https://www.google.com/maps/search/api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY%2C+us,Bronx,New York,NY,95 Delancey Street (On the corner of Delancey & Ludlow),40.718709999999994,-73.989236,54
VIRTUAL Monthly Potluck,"Old, Weird & Don't Care Who Knows It",https://www.meetup.com/Old-Weird-Dont-Care-Who-Knows-It/events/275236615,10,https://www.google.com/maps/search/api=1&query=40.678177%2C-73.944160,Bronx,Brooklyn,NY,(Mickey will email or private message full sign-in information for this video conference.),40.693601,-73.997609,54
Super Secret Comedy Experience - A LaughEasy Production,Free Drink and Free Stand-Up Comedy Show,https://www.meetup.com/New-York-Underground-Stand-Up-Comedy-Meetup/events/275759682,2,https://www.google.com/maps/search/api=1&query=40.727444%2C-73.986305,Bronx,New York,NY,77 E 7th St,40.727339,-73.986802,54
Tango Crash Course,Argentine Tango NYC,https://www.meetup.com/tangonyc/events/275714379,1,https://www.google.com/maps/search/api=1&query=40.752983%2C-73.992530,Bronx,New York,NY,500 8th ave 3rd fl,40.7127281,-74.0060152,54
"Bootcamp workout at Island Park on Main St in Williamsville, NY","Free outdoor men's workouts in Buffalo,NY - F3 Buffalo",https://www.meetup.com/Free-outdoor-mens-workouts-in-Buffalo-NY-F3-Buffalo/events/275722270,4,https://www.google.com/maps/search/api=1&query=5577+Main+St%2C+Williamsville%2C+NY%2C+14221%2C+us,Buffalo,Williamsville,NY,5577 Main St,42.9637836,-78.73772579999999,55
Buffalo Stammtisch,Buffalo German Language and Culture Meetup,https://www.meetup.com/Buffalo-German-Language-and-Culture-Meetup/events/275766299,2,https://www.google.com/maps/search/api=1&query=Dash%27s+Market%2C+1770+Hertel+Ave+%233002%2C+Buffalo%2C+NY%2C+14216%2C+us&query_place_id=ChIJzdoEpNZt04kRrGL7moMkqLQ,Buffalo,Buffalo,NY,1770 Hertel Ave #3002,42.9478816,-78.84338170000001,55
Monthly Meeting,Buffalo Movie & Video Makers (BM-VM),https://www.meetup.com/Buffalo-Movie-Video-Makers-BM-VM/events/275715640,2,https://www.google.com/maps/search/api=1&query=42.989670%2C-78.817215,Buffalo,Buffalo,NY,880 Alberta Drive,42.989684000000004,-78.817307,55
Gong Sound Bath,Rochester Gong Sound Bath,https://www.meetup.com/meetup-group-jynXdUjX/events/275746829,1,https://www.google.com/maps/search/api=1&query=43.155586%2C-77.583100,Rochester,Rochester,NY,716 University Ave,43.1576969,-77.58829159999999,56
Gallery Reading with Psychic Medium Steven Albert hosted by Healthy Alternatives,"Rochester friends meditation, sound & wellness group",https://www.meetup.com/Rochester-Friends-Who-Meditate/events/275489140,2,https://www.google.com/maps/search/api=1&query=43.228004%2C-77.546326,Rochester,Rochester,NY,14 Maryknoll Park,43.228101,-77.54638800000001,56
Guided Sound Healing Meditation,Light Works! Your Local Metaphysical Group,https://www.meetup.com/Light-Works/events/275538451,2,https://www.google.com/maps/search/api=1&query=43.228176%2C-77.546220,Rochester,Rochester,NY,4358 Culver Rd,43.228057,-77.546591,56
Jim's channeling at his home,Metaphysical Study and Support Group,https://www.meetup.com/metastudy/events/275625861,0,https://www.google.com/maps/search/api=1&query=43.113266%2C-77.498400,Rochester,East Rochester,NY,505 West Spruce St,43.113155,-77.498198,56
Exciting Bible Study,Rochester Christian Ministry Meetup,https://www.meetup.com/Rochester-Christian-Ministry-Meetup/events/275778411,1,https://www.google.com/maps/search/api=1&query=3910+Buffalo+Rd%2C+3910+Buffalo+Rd%2C+Rochester%2C+NY%2C+14624%2C+us&query_place_id=ChIJ1y8eC0qt1okRNm2E6yyMqTk,Rochester,Rochester,NY,3910 Buffalo Rd,43.137122999999995,-77.76814300000001,56
Argentine Tango Instruction of Rochester,Argentine Tango Instruction of Rochester,https://www.meetup.com/Argentine-Tango-Instruction-of-Rochester/events/275714981,1,https://www.google.com/maps/search/api=1&query=43.137085%2C-77.560715,Rochester,Rochester,NY,2000 Highland ,43.1317291,-77.59833370000001,56
Argentine Tango Lesson Series,Rochester Argentine Tango Meetup Group,https://www.meetup.com/Argentine-Tango-Meetup-Group/events/275779491,1,https://www.google.com/maps/search/api=1&query=Immanuel+Baptist+Church%2C+815+Park+Ave%2C+Rochester%2C+NY%2C+14607%2C+us&query_place_id=ChIJ1aUTW3e11okROljrudC9Ytk,Rochester,Rochester,NY,815 Park Ave,43.157284999999995,-77.615214,56
 Discovery Center 3 miler hike/snowshoe,Hiking Mates of the Capital Region,https://www.meetup.com/hikingmates/events/275306402,20,https://www.google.com/maps/search/api=1&query=42.719080%2C-73.864490,Albany,Albany,NY,195 New Karner Rd,42.716875,-73.866881,57
Country Gals-Northville loop,CC Riders,https://www.meetup.com/CCRiders518/events/275499346,8,https://www.google.com/maps/search/api=1&query=Stewart%27s+Shops%2C+605+Loudon+Rd%2C+Latham%2C+NY%2C+12110%2C+us&query_place_id=ChIJk4Z2KDsM3okRovJ41BVPQEM,Albany,Latham,NY,605 Loudon Rd,42.7508409,-73.75920079999999,57
