id,state,city,event_name,group_name,attendees,lat,lng,population,venue_event_link,event_state,event_city,event_street,Google_Map_Link,event_lat,event_lng,address
1466,NJ,Linden,LGBT Women ,Come Out & Talk LGBT Females Forty & Up,2,40.6251,-74.2381,42361,https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,NJ,Maplewood,600 Ridgewood Rd,https://www.google.com/maps/search/?api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us,40.730753,-74.2826,"""600 Ridgewood Rd,Maplewood,NJ"""
1467,NJ,Linden,Pride Bowling Night,Staten Island LGBTQ Pride Bowling Meetup,1,40.6251,-74.2381,42361,https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,NY,Staten Island,1600 Hylan Boulevard,https://www.google.com/maps/search/?api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us,40.589605,-74.089378,"""1600 Hylan Boulevard,Staten Island,NY"""
1468,NJ,Linden,Bayonne Bridge Singles Dog Walk,Bayonne Singles With Four Pawed Pals,2,40.6251,-74.2381,42361,https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,NJ,Bayonne,185 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=40.652687%2C-74.135208,40.65246,-74.135277,"""185 John F. Kennedy Blvd,Bayonne,NJ"""
1469,NJ,Linden,Rockin' Knitters -  Virtual meetings until further notice,Rockin' Knitters  Meetup Group,6,40.6251,-74.2381,42361,https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,NJ,Union,1023 Stuyvesant Ave,https://www.google.com/maps/search/?api=1&query=40.696686%2C-74.268845,40.6962983,-74.2705076,"""1023 Stuyvesant Ave,Union,NJ"""
1470,NJ,Kearny,Drive-In Movie Night Series,JCFamilies,8,40.7528,-74.1202,41058,https://www.meetup.com/JCFamilies/events/275750360,NJ,Jersey City,107 Morgan St,https://www.google.com/maps/search/?api=1&query=107+Morgan+St%2C+107+Morgan+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJdRGHOaxQwokRBoZblxPrgUM,40.71979,-74.038622,"""107 Morgan St,Jersey City,NJ"""
1471,NJ,Kearny,Bayonne Book Club Meetup - Bad Monkey by Carl Hiaasen,Bayonne Book Club - The Life I Left Behind by Colette McBeth,1,40.7528,-74.1202,41058,https://www.meetup.com/Bayonne-Book-Club/events/275758392,NJ,Bayonne,1075 Broadway,https://www.google.com/maps/search/?api=1&query=1075+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us,40.6667697,-74.1154202,"""1075 Broadway,Bayonne,NJ"""
1472,NJ,Kearny,West Orange Breastfeeding Support Group,West Orange New Moms Meetup,1,40.7528,-74.1202,41058,https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275746658,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8,40.7987113,-74.2390353,"""253 Main St,West Orange,NJ"""
1473,NJ,Kearny,Prenatal Yoga and Meditation,West Orange Pregnancy Meetup,1,40.7528,-74.1202,41058,https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275737290,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8,40.7987113,-74.2390353,"""253 Main St,West Orange,NJ"""
1474,NJ,Kearny,Storytime at Columbus Library,Midtown Mamas,0,40.7528,-74.1202,41058,https://www.meetup.com/Midtown-Mamas/events/275726908,NY,New York,742 10th Ave (between 50 and 51 Sts.,https://www.google.com/maps/search/?api=1&query=742+10th+Ave+%28between+50+and+51+Sts.%2C+New+York%2C+NY%2C+us,40.766684,-73.996493,"""742 10th Ave (between 50 and 51 Sts.,New York,NY"""
1475,NJ,Kearny,Singalong and Story Time for Kids,Family fun in Brooklyn,1,40.7528,-74.1202,41058,https://www.meetup.com/Family-fun-in-Brooklyn/events/275769551,NY,Brooklyn,695 5th Ave,https://www.google.com/maps/search/?api=1&query=40.661053%2C-73.993462,40.6501038,-73.9495823,"""695 5th Ave,Brooklyn,NY"""
1476,NJ,Kearny,Photography thru The Museum of Modern Art,Michael Downey Photography,3,40.7528,-74.1202,41058,https://www.meetup.com/MAD-Photo-Excursions/events/275653633,NY,New York,11 W 53rd St,https://www.google.com/maps/search/?api=1&query=40.761433%2C-73.977620,40.7127281,-74.0060152,"""11 W 53rd St,New York,NY"""
1477,NJ,Kearny,"Studio & Lighting: Feb 24 - Mar 10, Wednesdays 6:00 PM-9:15 PM. In person.",PhotoManhattan - Photography classes NYC & Free Exhibits,1,40.7528,-74.1202,41058,https://www.meetup.com/photography-classes-nyc/events/274851102,NY,New York,51 W 14th St #3r,https://www.google.com/maps/search/?api=1&query=40.737290%2C-73.995834,42.7245634,-73.7009225,"""51 W 14th St #3r,New York,NY"""
1478,NJ,Kearny,The Cornwall Writers' Circle,The Cornwall Writers Circle,4,40.7528,-74.1202,41058,https://www.meetup.com/The-Cornwall-Writers-Circle/events/275736365,NY,New York,See Description Box for,https://www.google.com/maps/search/?api=1&query=40.742947%2C-73.984604,40.867384,-73.926406,"""See Description Box for,New York,NY"""
1479,NJ,Kearny,NYC Shut Up & Write Meetup! - Columbus Circle,Shut Up & Write!® NYC,1,40.7528,-74.1202,41058,https://www.meetup.com/shutupandwriteNYC/events/275562298,NY,New York,61 W 62nd St,https://www.google.com/maps/search/?api=1&query=David+Rubenstein+Atrium+at+Lincoln+Center%2C+61+W+62nd+St%2C+New+York%2C+NY%2C+10023%2C+us&query_place_id=ChIJDyq28vVYwokRuzPLGeJGAC0,40.7127281,-74.0060152,"""61 W 62nd St,New York,NY"""
1480,NJ,Kearny,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,4,40.7528,-74.1202,41058,https://www.meetup.com/bisexual-nyc/events/275652731,NY,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
1481,NJ,Kearny,"Book to be discussed: ""Memorial"" by Bryan Washington",The Third Monday Gay Men's Book Club,11,40.7528,-74.1202,41058,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010,40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
1482,NJ,Kearny,LGBT Women ,Come Out & Talk LGBT Females Forty & Up,2,40.7528,-74.1202,41058,https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,NJ,Maplewood,600 Ridgewood Rd,https://www.google.com/maps/search/?api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us,40.730753,-74.2826,"""600 Ridgewood Rd,Maplewood,NJ"""
1483,NJ,Kearny,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,13,40.7528,-74.1202,41058,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084,40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
1484,NJ,Kearny,Bayonne Bridge Singles Dog Walk,Bayonne Singles With Four Pawed Pals,2,40.7528,-74.1202,41058,https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,NJ,Bayonne,185 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=40.652687%2C-74.135208,40.65246,-74.135277,"""185 John F. Kennedy Blvd,Bayonne,NJ"""
1485,NJ,Kearny,Weekday Mutt Meetup,Harlem Meer Mutts Club,1,40.7528,-74.1202,41058,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275767088,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152,"""Central Park,New York,NY"""
1486,NJ,Kearny,Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,1,40.7528,-74.1202,41058,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455,40.7127281,-74.0060152,"""1678 3rd Ave,New York,NY"""
1488,NJ,Fort Lee,"Book to be discussed: ""Memorial"" by Bryan Washington",The Third Monday Gay Men's Book Club,11,40.8509,-73.9712,38605,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010,40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
1489,NJ,Fort Lee,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,13,40.8509,-73.9712,38605,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084,40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
1490,NJ,Fort Lee,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,4,40.8509,-73.9712,38605,https://www.meetup.com/bisexual-nyc/events/275652731,NY,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
1492,NJ,Fort Lee,Steele Wool by Frank A. Cappello,Oddball Cinema,1,40.8509,-73.9712,38605,https://www.meetup.com/Oddball-Cinema/events/275407602,NY,New York,433 E 6th St,https://www.google.com/maps/search/?api=1&query=40.725964%2C-73.984620,40.7127281,-74.0060152,"""433 E 6th St,New York,NY"""
1493,NJ,Fort Lee,A Discussion of “Sense & Sensibility” by Jane Austen ,Jane Austen Book Club NYC,8,40.8509,-73.9712,38605,https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,NY,New York ,1085 5th Avenue ,https://www.google.com/maps/search/?api=1&query=1085+5th+Avenue+%2C+New+York+%2C+NY%2C+10128%2C+us,40.7127281,-74.0060152,"""1085 5th Avenue ,New York ,NY"""
1496,NJ,Fort Lee,Fiyah Burn morning dancehall workout,FIYAH maaaddness,1,40.8509,-73.9712,38605,https://www.meetup.com/FIYAH2016/events/275703158,NY,New York,"920 3rd ave, 5th Floor",https://www.google.com/maps/search/?api=1&query=920+3rd+ave%2C+5th+Floor%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152,"""920 3rd ave, 5th Floor,New York,NY"""
1497,NJ,Fort Lee,TUESDAY MASH! Social Dance Party in Edgewater NJ (Open Level),"Latin Dance Parties & Events in Bergen County, NJ!!!!",1,40.8509,-73.9712,38605,https://www.meetup.com/Ballroom-Latin-Social-Group-Edgewater/events/275737276,NJ,Edgewater,986 River Road,https://www.google.com/maps/search/?api=1&query=40.828796%2C-73.972725,40.8270448,-73.975694,"""986 River Road,Edgewater,NJ"""
1498,NJ,Fort Lee,SharQui the Bellydance Workout Level 2 with Shimmy Challenge,NYC Bellydance Meetup!,1,40.8509,-73.9712,38605,https://www.meetup.com/NYCBellydancers/events/275715090,NY,New York,265 W 37th St,https://www.google.com/maps/search/?api=1&query=40.753696%2C-73.991020,40.753741,-73.990609,"""265 W 37th St,New York,NY"""
1500,NJ,Fort Lee,Sensual Bachata open level ( partnerwork ),Sensual Bachata in New York (Sensual Movement),1,40.8509,-73.9712,38605,https://www.meetup.com/Sensual-Bachata-in-New-York-Sensual-Movement/events/275714368,NY,New York ,1601 Broadway 11th floor ,https://www.google.com/maps/search/?api=1&query=40.760368%2C-73.985123,42.6524967,-73.7487401,"""1601 Broadway 11th floor ,New York ,NY"""
1501,NJ,Fort Lee,Tango and Date for Couples,NYC Tango & Date,1,40.8509,-73.9712,38605,https://www.meetup.com/NYC-Date-Nights-Out/events/275714381,NY,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=500+8th+ave+3rd+fl%2C+New+York%2C+ny%2C+10018%2C+us,40.7127281,-74.0060152,"""500 8th ave 3rd fl,New York,NY"""
1503,NJ,Fort Lee,Daytime Ballroom Social,The New York Ballroom Dance Meetup,1,40.8509,-73.9712,38605,https://www.meetup.com/ny-ballroom-dance/events/275726732,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0,40.8223223,-74.1598663,"""7 High St,Nutley,NJ"""
1504,NJ,Fort Lee,FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",1,40.8509,-73.9712,38605,https://www.meetup.com/jerseycityballroom/events/275779840,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415,40.723147,-74.042526,"""189 Brunswick St, 3rd Floor,Jersey City,NJ"""
1505,NJ,Fort Lee,In person Sensual Bachata ,"Bachata in TRI-STATE AREA (LI, NJ, NY, CT)",1,40.8509,-73.9712,38605,https://www.meetup.com/NYC-Bachata-Meet-Up-Bachata-New-York-City/events/275793305,NJ,Hoboken,300 Observer Hwy,https://www.google.com/maps/search/?api=1&query=40.736469%2C-74.035339,40.736194,-74.035038,"""300 Observer Hwy,Hoboken,NJ"""
1507,NJ,Fort Lee,Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,1,40.8509,-73.9712,38605,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455,40.7127281,-74.0060152,"""1678 3rd Ave,New York,NY"""
1508,NJ,Fort Lee,Weekday Mutt Meetup,Harlem Meer Mutts Club,1,40.8509,-73.9712,38605,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275767088,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152,"""Central Park,New York,NY"""
1510,NJ,Fort Lee,Winter Hike Series: Central Park Full Loop,PLACES NYC,67,40.8509,-73.9712,38605,https://www.meetup.com/placesnyc/events/275567902,NY,New York,Grand Army Plaza,https://www.google.com/maps/search/?api=1&query=Grand+Army+Plaza%2C+Grand+Army+Plaza%2C+New+York%2C+NY%2C+10019%2C+us&query_place_id=ChIJ36kJb_BYwokROPefLSa2Knk,40.7643796,-73.9733739,"""Grand Army Plaza,New York,NY"""
1512,NJ,Fort Lee,Central Park Hike | Winter Walk @ Strawberry Fields Forever ,Evenings and Weekends in New York City,37,40.8509,-73.9712,38605,https://www.meetup.com/E-W-N-Y-C/events/275551803,NY,New York,102 W 73rd St,https://www.google.com/maps/search/?api=1&query=40.778040%2C-73.978680,40.778054,-73.978373,"""102 W 73rd St,New York,NY"""
1513,NJ,Fort Lee,* Central Park Fun Run 🏃 & Then Drinks! 🍺🍷🍹 *,Meetup's Beginning Runners 🏃 Group,4,40.8509,-73.9712,38605,https://www.meetup.com/BeginningRunners/events/275711040,NY,New York,Central Park West at the corner of W. 85th Street ,https://www.google.com/maps/search/?api=1&query=40.784611%2C-73.969826,40.778168,-73.974531,"""Central Park West at the corner of W. 85th Street ,New York,NY"""
1514,NJ,Fort Lee,Speed Dating (21-39 years olds) - VIRTUAL,20s and 30s Going Out Group of Pittsburgh,8,40.8509,-73.9712,38605,https://www.meetup.com/20s-and-30s-Going-Out-Group-of-Pittsburgh/events/275588682,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+ny%2C+10001%2C+us,40.6988321,-73.9946772,"""Online,New York,NY"""
1516,NJ,Fort Lee,Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",4,40.8509,-73.9712,38605,https://www.meetup.com/jerseychess/events/275648165,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990,40.7433066,-74.0323752,"""1012 Grand St,Hoboken,NJ"""
1517,NJ,Fort Lee,***Korean Holiday Dinner with NYC Girlfriends at The Bann***,NYC Girlfriend Get-Togethers,22,40.8509,-73.9712,38605,https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,NY,New York,350 W 50th St,https://www.google.com/maps/search/?api=1&query=40.762880%2C-73.987976,40.7127281,-74.0060152,"""350 W 50th St,New York,NY"""
1518,NJ,Fort Lee,Winter Wonderland Walk (Central Park Social Stroll),"The New York City Social Group (20,000+ members!)",2,40.8509,-73.9712,38605,https://www.meetup.com/NYC-Social/events/275529639,NY,New York,W 67th St,https://www.google.com/maps/search/?api=1&query=40.774240%2C-73.981140,40.7774181,-73.9886877,"""W 67th St,New York,NY"""
1519,NJ,Fort Lee,Friday Parties @ DL Rooftop/Slate/Vnyl,NYC Social Events/Singles/New Arrival/International,3,40.8509,-73.9712,38605,https://www.meetup.com/NYC-Social-Events-Singles-New-Arrival-International/events/275719619,NY,New York,"95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ",https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY+%2C+New+York%2C+NY%2C+us,40.718765,-73.989317,"""95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ,New York,NY"""
1520,NJ,Fort Lee,"Mix & Mingle Meetup (Drink Specials, Ice Breakers)",NYC Fun & Social Singles!,3,40.8509,-73.9712,38605,https://www.meetup.com/NYC-Fun-Social-Singles/events/275154463,NY,New York,60 E 41st St,https://www.google.com/maps/search/?api=1&query=Stout+NYC+%7E+Grand+Central%2C+60+E+41st+St%2C+New+York%2C+NY%2C+10017%2C+us&query_place_id=ChIJTaNaDAFZwokRcQPOZA4DXhM,40.751774,-73.979266,"""60 E 41st St,New York,NY"""
1521,NJ,Fort Lee,A FRIDAY NIGHT WINE ESCAPE!,Bay Ridge Friends,1,40.8509,-73.9712,38605,https://www.meetup.com/bayridgefriends/events/275740701,NY,New York,405 W 44th St,https://www.google.com/maps/search/?api=1&query=40.760090%2C-73.992110,40.759843,-73.991735,"""405 W 44th St,New York,NY"""
1522,NJ,Fort Lee,Dinner at Brasserie 8 1/2,NYC,5,40.8509,-73.9712,38605,https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269316083,NY,New York,W 57th St,https://www.google.com/maps/search/?api=1&query=40.763763%2C-73.975010,40.7673635,-73.9844113,"""W 57th St,New York,NY"""
1523,NJ,Fort Lee,Museum of Ice Cream- TBD,Classy Dimes NYC ✨✨✨,5,40.8509,-73.9712,38605,https://www.meetup.com/classy-dimes-nyc/events/275615173,NY,New York ,558 Broadway Avenue,https://www.google.com/maps/search/?api=1&query=558+Broadway+Avenue%2C+New+York+%2C+NY%2C+10012%2C+us,40.6766891,-73.9007242,"""558 Broadway Avenue,New York ,NY"""
1524,NJ,Fort Lee,Friday Parties @ DL Rooftop/ Slate/Vnyl,Singles NYC International,3,40.8509,-73.9712,38605,https://www.meetup.com/Singles-NYC-International/events/275473516,NY,New York,95 Delancey Street (On the corner of Delancey & Ludlow),https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY%2C+us,40.71871,-73.989236,"""95 Delancey Street (On the corner of Delancey & Ludlow),New York,NY"""
1525,NJ,Fort Lee,Saturday Night Karaoke!,Queens Madness Karaoke of New York,1,40.8509,-73.9712,38605,https://www.meetup.com/MadnessKaraoke/events/275789618,NY,Woodside,49-10 Skillman ave. ,https://www.google.com/maps/search/?api=1&query=49-10+Skillman+ave.+%2C+Woodside%2C+NY%2C+us,40.7453529,-73.9097825,"""49-10 Skillman ave. ,Woodside,NY"""
1526,NJ,Fort Lee,Tango Crash Course,Argentine Tango NYC,1,40.8509,-73.9712,38605,https://www.meetup.com/tangonyc/events/275714379,NY,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=40.752983%2C-73.992530,40.7127281,-74.0060152,"""500 8th ave 3rd fl,New York,NY"""
1527,NJ,Fort Lee,JAMS Events Presents: Boxers VS Lingerie,JAMS EVENTS,1,40.8509,-73.9712,38605,https://www.meetup.com/meetup-group-jiajbidy/events/275478969,NY,New York,Brooklyn,https://www.google.com/maps/search/?api=1&query=40.710617%2C-73.933624,40.6501038,-73.9495823,"""Brooklyn,New York,NY"""
1528,NJ,Fort Lee,Rockland Toastmasters,The Rockland Social Calendar,2,40.8509,-73.9712,38605,https://www.meetup.com/The-Rockland-Social-Group/events/275714912,NY,New York,From home (your phone or computer),https://www.google.com/maps/search/?api=1&query=40.772449%2C-73.956497,43.08356,-77.78954,"""From home (your phone or computer),New York,NY"""
1529,NJ,Fort Lee,Thursdays nights at Avenue,NYC Party,1,40.8509,-73.9712,38605,https://www.meetup.com/meetup-group-IBRUrHMn/events/275763588,NY,New York,116 10th Ave,https://www.google.com/maps/search/?api=1&query=Avenue%2C+116+10th+Ave%2C+New+York%2C+NY%2C+10011%2C+us&query_place_id=ChIJe4WSV8dZwokRZbIzXHt6-j4,43.0437285,-78.8815481,"""116 10th Ave,New York,NY"""
1531,NJ,Franklin,Skiing/snowboarding & Snow Tubing at Mountain Creek NJ (transportation provided),"NY to Anywhere, Road Trips Meetup Group (car not needed)",14,41.1101,-74.5886,33153,https://www.meetup.com/New-York-Roadtrips-Meetup-Group/events/275395162,NJ,Vernon Township,200 NJ-94,https://www.google.com/maps/search/?api=1&query=41.190758%2C-74.505450,41.1984287,-74.4832132,"""200 NJ-94,Vernon Township,NJ"""
1532,NJ,Franklin,Pequannock Watershed - Echo Lake and Kanouse Mountain ,Trail Shrinks,40,41.1101,-74.5886,33153,https://www.meetup.com/trailshrinks/events/273158875,NJ,Newfoundland,Paterson Hamburg Turnpike,https://www.google.com/maps/search/?api=1&query=41.046380%2C-74.436356,41.0487297,-74.442081,"""Paterson Hamburg Turnpike,Newfoundland,NJ"""
1533,NJ,Franklin,Book of the Month Club,Tree of Health Spirit-Mind-Body Wellness Group,4,41.1101,-74.5886,33153,https://www.meetup.com/Tree-of-Health-Spirit-Mind-Body-Wellness-Group/events/275550946,NJ,Newton,55 Newton Sparta Rd,https://www.google.com/maps/search/?api=1&query=41.042610%2C-74.733086,41.042593,-74.731803,"""55 Newton Sparta Rd,Newton,NJ"""
1534,NY,New York,The Cornwall Writers' Circle,The Cornwall Writers Circle,4,40.6943,-73.9249,18713220,https://www.meetup.com/The-Cornwall-Writers-Circle/events/275736365,NY,New York,See Description Box for,https://www.google.com/maps/search/?api=1&query=40.742947%2C-73.984604,40.867384,-73.926406,"""See Description Box for,New York,NY"""
1535,NY,New York,Astoria Writers Write(!),Astoria Writers Group,6,40.6943,-73.9249,18713220,https://www.meetup.com/astoriawritersgroup/events/274487949,NY,Astoria,3801 35th Ave,https://www.google.com/maps/search/?api=1&query=40.755497%2C-73.922523,40.7720145,-73.9302673,"""3801 35th Ave,Astoria,NY"""
1536,NY,New York,NYC Shut Up & Write Meetup! - Columbus Circle,Shut Up & Write!® NYC,1,40.6943,-73.9249,18713220,https://www.meetup.com/shutupandwriteNYC/events/275562298,NY,New York,61 W 62nd St,https://www.google.com/maps/search/?api=1&query=David+Rubenstein+Atrium+at+Lincoln+Center%2C+61+W+62nd+St%2C+New+York%2C+NY%2C+10023%2C+us&query_place_id=ChIJDyq28vVYwokRuzPLGeJGAC0,40.7127281,-74.0060152,"""61 W 62nd St,New York,NY"""
1537,NY,New York,"Book to be discussed: ""Memorial"" by Bryan Washington",The Third Monday Gay Men's Book Club,11,40.6943,-73.9249,18713220,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010,40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
1538,NY,New York,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,4,40.6943,-73.9249,18713220,https://www.meetup.com/bisexual-nyc/events/275652731,NY,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
1539,NY,New York,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,13,40.6943,-73.9249,18713220,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084,40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
1540,NY,New York,Mnemophrenia by Eirini Konstantinidou,Oddball Cinema,4,40.6943,-73.9249,18713220,https://www.meetup.com/Oddball-Cinema/events/274644312,NY,New York,250 Greenwich St Floor 46,https://www.google.com/maps/search/?api=1&query=40.713417%2C-74.011930,40.7134054,-74.012074,"""250 Greenwich St Floor 46,New York,NY"""
1543,NY,New York,A Discussion of “Sense & Sensibility” by Jane Austen ,Jane Austen Book Club NYC,8,40.6943,-73.9249,18713220,https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,NY,New York ,1085 5th Avenue ,https://www.google.com/maps/search/?api=1&query=1085+5th+Avenue+%2C+New+York+%2C+NY%2C+10128%2C+us,40.7127281,-74.0060152,"""1085 5th Avenue ,New York ,NY"""
1544,NY,New York,BROOKLYN Smutty Book Club - ,Brooklyn Smutty Book Club,2,40.6943,-73.9249,18713220,https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809252,NY,Brooklyn,273 13th Street,https://www.google.com/maps/search/?api=1&query=40.666683%2C-73.987846,40.6501038,-73.9495823,"""273 13th Street,Brooklyn,NY"""
1545,NY,New York,Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,1,40.6943,-73.9249,18713220,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455,40.7127281,-74.0060152,"""1678 3rd Ave,New York,NY"""
1546,NY,New York,Weekday Mutt Meetup,Harlem Meer Mutts Club,1,40.6943,-73.9249,18713220,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275767088,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152,"""Central Park,New York,NY"""
