state,city,event_name,group_name,attendees,lat,lng,category,venue_event_link,event_street,Google_Map_Link,event_lat,event_lng,address
NY,White Plains,NYC Active Singles  Westchester  healthy walk,New York City  Active  Singles meetup Meetup  Group,32,41.0339862,-73.7629097,Social,https://www.meetup.com/New-York-City-Couchsurfing-Meetup-Group/events/272601227,198 Central Avenue,https://www.google.com/maps/search/?api=1&query=198+Central+Avenue%2C+White+Plains%2C+NY%2C+10606%2C+us,41.0339862,-73.7629097,"""198 Central Avenue White Plains, NY"""
NY,New York,Donate a Painting ,Evenings and Weekends in New York City,2,40.7127281,-74.0060152,Social,https://www.meetup.com/E-W-N-Y-C/events/275872515,123 W 115th St,https://www.google.com/maps/search/?api=1&query=Faces+NY%2C+123+W+115th+St%2C+New+York%2C+NY%2C+10026%2C+us&query_place_id=ChIJ1Uqi-xD2wokRoS8jC_p0DR0,40.802267,-73.951687,"""123 W 115th St New York, NY"""
NY,NYC,Event Organizers Wanted!,NYC Networking & Social Events!,1,40.7127281,-74.0060152,Social,https://www.meetup.com/Networking-parties/events/275875425,TBA,https://www.google.com/maps/search/?api=1&query=40.812218%2C-73.950676,40.7111986,-73.9663773,"""TBA NYC, NY"""
NY,Schenectady,"Osceola Tug Hill Cross Country Skiing,Osceola, NY",Hiking Mates of the Capital Region,20,42.8142432,-73.9395687,Outdoors & Adventure,https://www.meetup.com/hikingmates/events/275718422,93 W Campbell Rd,https://www.google.com/maps/search/?api=1&query=42.809135%2C-73.989970,42.234777,-77.185447,"""93 W Campbell Rd Schenectady, NY"""
NY,Ballston Lake,Regular meetings Tuesday nights!  All are welcome!,Ballston Lake Self-Improvement Meetup Group,2,42.9117428,-73.8681782,Health & Wellness,https://www.meetup.com/Ballston-Lake-Self-Improvement-Meetup-Group/events/275075342,9 Burning Bush Blvd,https://www.google.com/maps/search/?api=1&query=9+Burning+Bush+Blvd%2C+9+Burning+Bush+Blvd%2C+Ballston+Lake%2C+NY%2C+12019%2C+us&query_place_id=ChIJdwV8ihYV3okREhkFLlL4LYY,42.911669,-73.815776,"""9 Burning Bush Blvd Ballston Lake, NY"""
NY,Schenectady,Walk in the Pine Bush Neighborhoods ,"Walk for Fun, Fitness and Friendship",8,42.8142432,-73.9395687,Sports & Fitness,https://www.meetup.com/WALK-FOR-FUN-FITNESS-AND-FRIENDSHIP/events/275803792,3437 Carman Road,https://www.google.com/maps/search/?api=1&query=3437+Carman+Road%2C+Schenectady%2C+NY%2C+12303%2C+us,42.7651984,-73.9389281,"""3437 Carman Road Schenectady, NY"""
NY,Schenectady,Rotterdam (Mohonasen) Soccer | Sundays 2:00pm,Capital District Sports Pick-up Games,1,42.8142432,-73.9395687,Sports & Fitness,https://www.meetup.com/Capital-Region-Outdoor-Pick-up-Games/events/275830455,2072 Curry Rd,https://www.google.com/maps/search/?api=1&query=Mohonasen+High+School%2C+2072+Curry+Rd%2C+Schenectady%2C+NY%2C+12303%2C+us&query_place_id=ChIJx5GtR55x3okRoEK9vwx_Ah0,42.706714,-75.07297,"""2072 Curry Rd Schenectady, NY"""
NY,Latham,Spanish Table,Language Enthusiasts of the Capital Region,15,42.7444055,-73.761563,Language & Culture,https://www.meetup.com/Language-Enthusiasts-of-the-Capital-Region/events/275012041,3 Lear Jet Ln,https://www.google.com/maps/search/?api=1&query=42.753330%2C-73.781319,42.752078,-73.779801,"""3 Lear Jet Ln Latham, NY"""
NY,Schenectady,Open Rehearsal: Come Sing with the Electric City Chorus,A Cappella Singers and Vocalists of Upstate NY,1,42.8142432,-73.9395687,Music,https://www.meetup.com/ACappellaSingersofUpstateNY/events/275874859,811 N Brandywine Ave,https://www.google.com/maps/search/?api=1&query=42.807575%2C-73.916138,42.8035933,-73.9230547,"""811 N Brandywine Ave Schenectady, NY"""
NY,Albany,Tuesday Knight Gaming!,Albany Game Knights,1,42.6511674,-73.754968,Sci-Fi & Games,https://www.meetup.com/Albany-Game-Knight/events/275873666,161 Washington Ave Ext,https://www.google.com/maps/search/?api=1&query=42.695354%2C-73.846321,42.698334,-73.850463,"""161 Washington Ave Ext Albany, NY"""
NY,Clifton Park,Smash Bros Ultimate in Clifton Park,Capital Region Game Enthusiasts,1,42.8656325,-73.7709535,Sci-Fi & Games,https://www.meetup.com/CapitalRegionGameEnthusiasts/events/275855989,1668 U.S. 9,https://www.google.com/maps/search/?api=1&query=42.858265%2C-73.764275,42.8656325,-73.7709535,"""1668 U.S. 9 Clifton Park, NY"""
NY,Albany,The Prophet Jeremiah,Capital District Bible Study,1,42.6511674,-73.754968,Beliefs,https://www.meetup.com/Captial-District-Bible-Study/events/275876228,1510 Central Ave Suite 107,https://www.google.com/maps/search/?api=1&query=42.712749%2C-73.828018,42.7133734,-73.8279362,"""1510 Central Ave Suite 107 Albany, NY"""
NY,Colonie,"Colonie, NY: Capital TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,1,42.7178558,-73.8334554,Career & Business,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275873587,2 Wall Street,https://www.google.com/maps/search/?api=1&query=42.742287%2C-73.841148,40.7060194,-74.0088308,"""2 Wall Street Colonie, NY"""
NY,Bolton Landing,Blue Trail Clay Meadow Waterfalls Photography Outing-Tentative Date-NOT a Hike,Adirondack Hiking Photography Group,7,43.5572898,-73.6548408,Photography,https://www.meetup.com/Adriondack-Hiking-Photography-Group/events/275666608,Lake Shore Dr,https://www.google.com/maps/search/?api=1&query=Clay+Meadow+Trailhead%2C+Lake+Shore+Dr%2C+Bolton+Landing%2C+NY%2C+12814%2C+us&query_place_id=ChIJjXaK7AHl34kRE22hiuYgvtY,43.5510045,-73.6587712,"""Lake Shore Dr Bolton Landing, NY"""
NY,Glens Falls,"Glens Falls, NY: North Country TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,1,43.309941,-73.644447,Career & Business,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275919441,251 Glen Street,https://www.google.com/maps/search/?api=1&query=43.310692%2C-73.645630,43.3122346,-73.6501563,"""251 Glen Street Glens Falls, NY"""
NY,Elmira,Elmira NY Bible Study,Elmira New York Bible Study,1,42.0897965,-76.8077338,Beliefs,https://www.meetup.com/Elmira-New-York-Bible-Study/events/275919802,147 W Gray St,https://www.google.com/maps/search/?api=1&query=42.088955%2C-76.807312,42.089026,-76.807324,"""147 W Gray St Elmira, NY"""
NY,Islandia,Walk the Greenbelt Trail at Lakeland County Park,30 Somethings Outdoor Social + Activities Group,2,40.8042649,-73.1690019,Outdoors & Adventure,https://www.meetup.com/30-somethings-outdoor-social-activities-group/events/275894354, Johnson Avenue,https://www.google.com/maps/search/?api=1&query=+Johnson+Avenue%2C+Islandia%2C+NY%2C+11749%2C+us,40.803975,-73.159853,""" Johnson Avenue Islandia, NY"""
NY,West Babylon,Aerial Hammock Class (west babylon),"RISING TOGETHER! Hike , Explore , Expand & Share!",3,40.7126585,-73.3536779,Outdoors & Adventure,https://www.meetup.com/RISING-TOGETHER-EXPLORE-EXPAND-SHARE/events/275832347,356A Sunrise Hwy,https://www.google.com/maps/search/?api=1&query=40.712234%2C-73.363820,40.713133,-73.356608,"""356A Sunrise Hwy West Babylon, NY"""
NY,Lindenhurst,Pre/postnatal Yoga,Prenatal Yoga Long Island ~ The Yoga Womb,2,40.6867667,-73.3734547,Family,https://www.meetup.com/Prenatal-Yoga-Long-Island-The-Yoga-Womb/events/275875493,131 S Smith St,https://www.google.com/maps/search/?api=1&query=40.686771%2C-73.369835,40.686581,-73.369397,"""131 S Smith St Lindenhurst, NY"""
NY,Brentwood,OPEN LEVEL (1.5 hrs) PICK-UP VOLLEYBALL $15.00 MONDAY 7:30PM - 9:00PM,La Espiguita Volleyball,31,40.7856853,-73.2484545,Sports & Fitness,https://www.meetup.com/Indoor-Pick-Up-Volleyball-in-Brentwood-NY/events/275645354,1795 Brentwood Rd ,https://www.google.com/maps/search/?api=1&query=1795+Brentwood+Rd+%2C+Brentwood%2C+NY%2C+11717%2C+us,40.7810749,-73.2424884,"""1795 Brentwood Rd  Brentwood, NY"""
NY,Deer Park,Adult Coed Soccer- PICK UP GAME,All Island Co-ed Soccer Club,23,40.763594,-73.3241729,Sports & Fitness,https://www.meetup.com/All-Island-Co-ed-Soccer-Club/events/273717463,10 Dunton Avenue,https://www.google.com/maps/search/?api=1&query=40.768852%2C-73.294500,40.767515,-73.293838,"""10 Dunton Avenue Deer Park, NY"""
NY,Farmingdale,TUESDAY PICKUP COED SOCCER (FARMINGDALE) 1130 PM,Long Island Soccer,1,40.7356738,-73.4417524,Sports & Fitness,https://www.meetup.com/Long-Island-Soccer/events/275879781,875 Conklin St,https://www.google.com/maps/search/?api=1&query=40.737621%2C-73.429596,40.7381769,-73.4216641,"""875 Conklin St Farmingdale, NY"""
NY,Lake Grove,Tuesday Meetings at Panera by Smithhaven Mall,Centereach French Club of Long Island,1,40.8528761,-73.1151102,Language & Culture,https://www.meetup.com/Centereach-French-Club-of-Long-Island/events/275875330,143 Alexander Avenue,https://www.google.com/maps/search/?api=1&query=143+Alexander+Avenue%2C+Lake+Grove%2C+NY%2C+11755%2C+us,40.8131521,-73.922721,"""143 Alexander Avenue Lake Grove, NY"""
NY,Stony Brook,Come on down to sing!,Harbormen Chorus Setauket Singing Meetup,1,40.9087015,-73.1396036,Music,https://www.meetup.com/Harbormen-Mens-Chorus-Setauket-NY-Singing-Group/events/275855755,380 Nicholls Rd,https://www.google.com/maps/search/?api=1&query=40.852371%2C-73.129982,40.756268,-73.374346,"""380 Nicholls Rd Stony Brook, NY"""
NY,Smithtown,2/22/21 Cafe' Havana 6PM Monday,Suffolk County Republican Club,3,40.8559314,-73.2006687,Movements,https://www.meetup.com/SuffolkRepublicans/events/275699001,944 W Jericho Turnpike,https://www.google.com/maps/search/?api=1&query=944+W+Jericho+Turnpike%2C+944+W+Jericho+Turnpike%2C+Smithtown%2C+NY%2C+11787%2C+us&query_place_id=ChIJR8JOMpw66IkRpTcT56MI3SI,40.8478364,-73.2461559,"""944 W Jericho Turnpike Smithtown, NY"""
NY,Stony Brook,Ghostbusters Afterlife,The Long Island Movie Club,6,40.9087015,-73.1396036,Film,https://www.meetup.com/limovie/events/267759435,2196 Nesconset Hwy,https://www.google.com/maps/search/?api=1&query=AMC+Loews+Stony+Brook+17%2C+2196+Nesconset+Hwy%2C+Stony+Brook%2C+NY%2C+11790%2C+us&query_place_id=ChIJ5TRn1Po46IkRm-rftnpxKrM,40.88154,-73.109543,"""2196 Nesconset Hwy Stony Brook, NY"""
NY,St James,Tuesday EDH Commander Night!,Magic TCG @ The Meta Gaming,1,40.8813312,-73.1511732,Sci-Fi & Games,https://www.meetup.com/meetup-group-xdubxozb/events/275872758,556 N Country Rd,https://www.google.com/maps/search/?api=1&query=40.887829%2C-73.154648,42.226371,-76.413704,"""556 N Country Rd St James, NY"""
NY,Great River,SOLD OUT - Monthly Forest Bathing at Bayard Cutting Arboretum,Long Island Forest Therapy & Wellness Walks Guided by Nature,3,40.7404732,-73.1699927,Beliefs,https://www.meetup.com/LongIslandForestTherapyWalks/events/275569790,440 Montauk Hwy,https://www.google.com/maps/search/?api=1&query=40.735462%2C-73.162990,40.736663,-73.166395,"""440 Montauk Hwy Great River, NY"""
NY,Bay Shore,Full Moon Sound Bath and Guided Meditation Circle (Bay Shore),"Breathe; Meditation, Psychic Development, Tarot, Reiki",1,40.742924,-73.2573104,Beliefs,https://www.meetup.com/Port-Jefferson-Meditation-Meetup/events/275426730,135 East Main Street,https://www.google.com/maps/search/?api=1&query=135+East+Main+Street%2C+Bay+Shore%2C+ny%2C+11706%2C+us,40.742924,-73.2573104,"""135 East Main Street Bay Shore, NY"""
NY,Smithtown ,Mindfulness Meditation Sessions on Sundays 10am and 11:11 in Smithtown,WHITELIGHT 11,1,40.8559314,-73.2006687,Beliefs,https://www.meetup.com/WHITELIGHT-11-11-Spirituality-Group-Holbrook/events/275824653,"811 West Jericho Turnpike, suite 203-E",https://www.google.com/maps/search/?api=1&query=40.848106%2C-73.233704,40.8481203,-73.2337028,"""811 West Jericho Turnpike, suite 203-E Smithtown , NY"""
NY,Lake Ronkonkoma,Experience Your Awakening at Psychic 101*Connect to Your Divine Connection,Age of New Beginnings Community,1,40.8237106,-73.1075598,Beliefs,https://www.meetup.com/Age-of-New-Beginnings/events/275781584,161 Rose Drive,https://www.google.com/maps/search/?api=1&query=161+Rose+Drive%2C+Lake+Ronkonkoma%2C+NY%2C+us,40.8237106,-73.1075598,"""161 Rose Drive Lake Ronkonkoma, NY"""
NY,Lake Ronkonkoma,LAW OF ATTRACTION GAME,Fun Loving Social People,1,40.8237106,-73.1075598,Social,https://www.meetup.com/Fun-Loving-Social-People/events/275875465,161 Rose Drive,https://www.google.com/maps/search/?api=1&query=161+Rose+Drive%2C+Lake+Ronkonkoma%2C+NY%2C+us,40.8237106,-73.1075598,"""161 Rose Drive Lake Ronkonkoma, NY"""
NY,Huntington,Weekly Meeting,Executive Referral Exchange Chapter,1,40.868154,-73.425676,Career & Business,https://www.meetup.com/Executive-Referral-Exchange-Chapter/events/275884247,1800 E Jericho Turnpike,https://www.google.com/maps/search/?api=1&query=Dix+Hills+Diner%2C+1800+E+Jericho+Turnpike%2C+Huntington%2C+NY%2C+11743%2C+us&query_place_id=ChIJxRDZFhIv6IkRVCXoEYe0x28,40.8344867,-73.3368187,"""1800 E Jericho Turnpike Huntington, NY"""
NY,Middletown,Monday Night D&D,Mid-Hudson Gamers & Geeks,1,40.8397222,-73.8316667,Sci-Fi & Games,https://www.meetup.com/Mid-Hudson-Gamers-Geeks/events/275852416,"1 Galleria Drive, Middletown, NY",https://www.google.com/maps/search/?api=1&query=1+Galleria+Drive%2C+Middletown%2C+NY%2C+Middletown%2C+NY%2C+10941%2C+us,41.45252,-74.3676677,"""1 Galleria Drive, Middletown, NY Middletown, NY"""
NY,Dobbs Ferry,"OCA, Dobbs Ferry To Yonkers ",Shorewalkers,23,41.0110045,-73.8714145,Outdoors & Adventure,https://www.meetup.com/shorewalkers-members-only/events/275845502,Dobbs Ferry Train Station,https://www.google.com/maps/search/?api=1&query=Dobbs+Ferry+Train+Station%2C+Dobbs+Ferry%2C+NY%2C+23320%2C+us,41.011534,-73.879567,"""Dobbs Ferry Train Station Dobbs Ferry, NY"""
NY,Pleasantville,Buttermilk Sundays,Westchester Outdoor & More,17,41.1328736,-73.7926335,Outdoors & Adventure,https://www.meetup.com/Westchester-Putnam-Outdoor-N-More/events/275806782,988 Bedford Rd,https://www.google.com/maps/search/?api=1&query=41.123234%2C-73.812485,41.1338159,-73.7920044,"""988 Bedford Rd Pleasantville, NY"""
NY,Bronxville,"TaijiFit-Easy, Follow Along Group Tai Chi Class",The Westchester Tai Chi Meetup Group,2,40.9381544,-73.8320784,Health & Wellness,https://www.meetup.com/taichi-118/events/275874395,"101 Pondfield Road West, 2nd Floor",https://www.google.com/maps/search/?api=1&query=40.945080%2C-73.843002,44.535024,-75.653792,"""101 Pondfield Road West, 2nd Floor Bronxville, NY"""
NY,Pleasantville, 3 Mile Walk(6 FEET APART)-Rockefeller State Park,"Westchester Over 50 Hiking,Arts & Entertainment",4,41.1328736,-73.7926335,Sports & Fitness,https://www.meetup.com/Westchester-Over-50-Hiking-Arts-Entertainment/events/275886987,125 Phelps Way (route 117),https://www.google.com/maps/search/?api=1&query=41.111885%2C-73.837013,41.140141,-73.783837,"""125 Phelps Way (route 117) Pleasantville, NY"""
NY,Mount Vernon,Winchester Wednesdays,Pioneer Shooting Center / RT Smoke-n-Guns,2,40.9125815,-73.8370786,Sports & Fitness,https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275895020,2 South Sixth Avenue,https://www.google.com/maps/search/?api=1&query=2+South+Sixth+Avenue%2C+Mount+Vernon%2C+NY%2C+us,40.911145,-73.838956,"""2 South Sixth Avenue Mount Vernon, NY"""
NY,Hastings-On-Hudson,Westchester Choral Artists,Westchester Choral Artists,1,40.9946622,-73.8785922,Music,https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,8 Main St,https://www.google.com/maps/search/?api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus,40.9946622,-73.8785922,"""8 Main St Hastings-On-Hudson, NY"""
NY,White Plains,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,41.0339862,-73.7629097,LGBTQ,https://www.meetup.com/theloftlgbtq-center/events/275566888,252 Bryant Avenue,https://www.google.com/maps/search/?api=1&query=41.021423%2C-73.745840,41.021412,-73.746124,"""252 Bryant Avenue White Plains, NY"""
CT,Greenwich,Meditation Circle,Greenwich’s Conscious Community,3,41.0264862,-73.6284598,Beliefs,https://www.meetup.com/Greenwich-s-Conscious-Community/events/275813410,Send message to Organizer asking for the address,https://www.google.com/maps/search/?api=1&query=Send+message+to+Organizer+asking+for+the+address%2C+Greenwich%2C+ct%2C+06830%2C+us,41.118725,-73.685561,"""Send message to Organizer asking for the address Greenwich, CT"""
NY,White Plains,Focusing with Rob Parker  @ 6:30pm (before Zen),White Plains Zen Meditation,1,41.0339862,-73.7629097,Beliefs,https://www.meetup.com/White-Plains-Zen-Meditation/events/275874278,82 Prospect St,https://www.google.com/maps/search/?api=1&query=82+Prospect+St%2C+White+Plains%2C+NY%2C+10606%2C+us,41.019211,-73.772887,"""82 Prospect St White Plains, NY"""
NY,Larchmont,FREE!! Online Yoga 💚,"Westchester Yoga, Health & Wellness Meetup",1,40.9278769,-73.7517983,Beliefs,https://www.meetup.com/Larchmont-Yoga-and-Mindfulness-Meetup/events/275888659,2444 Boston Post Road,https://www.google.com/maps/search/?api=1&query=40.921860%2C-73.764519,40.9287259,-73.7510312,"""2444 Boston Post Road Larchmont, NY"""
NY,Tappan,Sunday Celebration and Inspiration with Rev. Dr. Penny Macek,Center for Spiritual Living Rockland County,4,41.0249745,-73.9506118,Beliefs,https://www.meetup.com/Rockland-Center-for-Spiritual-Living/events/275826769,32 Old Tappan Rd,https://www.google.com/maps/search/?api=1&query=41.023743%2C-73.950470,41.0175285,-73.9431135,"""32 Old Tappan Rd Tappan, NY"""
CT,Greenwich,Ballroom Line Dancing With Robin,Greenwich Ballroom Dancing Meetup,1,41.0264862,-73.6284598,Dance,https://www.meetup.com/Greenwich-Ballroom-Dancing-Meetup/events/275414737,259 east Putnam avenue,https://www.google.com/maps/search/?api=1&query=259+east+Putnam+avenue%2C+Greenwich%2C+CT%2C+us,41.0381059,-73.6184406,"""259 east Putnam avenue Greenwich, CT"""
NY,Nyack,SALSA CLASSES IN NYACK !!!,My On2 Crew Nyack,5,41.091121,-73.9196794,Dance,https://www.meetup.com/MY-ON2-CREW-NYACK/events/275885216,39 Hudson Ave,https://www.google.com/maps/search/?api=1&query=41.088490%2C-73.919472,41.0888023,-73.9191604,"""39 Hudson Ave Nyack, NY"""
NY,Nyack,ADULT BALLET CLASS Level: Elementary,"Adult Ballet Classes Nyack, Rockland",0,41.091121,-73.9196794,Dance,https://www.meetup.com/DancersArt/events/274911997,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),https://www.google.com/maps/search/?api=1&query=142+Main+Street+%28corner+of+Franklin+and+Main+-+the+entrance+is+off+the+rear+parking+lot%29%2C+Nyack%2C+NY%2C+us,42.29311,-75.2561,"""142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot) Nyack, NY"""
NY,Ithaca,"A Look at the Epistle ""James"" — continuing chapter 4",Ithaca Bible Study,1,42.4396039,-76.4968019,Beliefs,https://www.meetup.com/Ithaca-Bible-Study/events/275874376,748 S Meadow St,https://www.google.com/maps/search/?api=1&query=42.429054%2C-76.508331,42.4282,-76.507824,"""748 S Meadow St Ithaca, NY"""
NY,Saugerties,**TENTATIVE** Easter egg hunt at elvedal and meeting ,Hudson Valley Lodge of Sons of Norway,2,42.0775906,-73.9529126,Language & Culture,https://www.meetup.com/Hudson-Valley-Lodge-of-Sons-of-Norway/events/274668973,80 Patch Rd,https://www.google.com/maps/search/?api=1&query=Elvedal+Sons+Of+Norway%2C+80+Patch+Rd%2C+Saugerties%2C+NY%2C+12477%2C+us&query_place_id=ChIJuc5o4_On3YkRsejPv4yUnhE,42.054041,-74.012103,"""80 Patch Rd Saugerties, NY"""
NY,Kingston,Norml Hudson Valley Chapter monthly first Thursday meeting.,Hudson Valley NORML,2,41.9287812,-74.0023702,Movements,https://www.meetup.com/Hudson-Valley-NORML-Exploratory-Meeting/events/275528678,55 Franklin St,https://www.google.com/maps/search/?api=1&query=41.929756%2C-74.010760,41.9287812,-74.0023702,"""55 Franklin St Kingston, NY"""
NY,Kingston,The monthly New Economy Meetup NOW ONLINE,Hudson Valley New Economy Meetup,2,41.9287812,-74.0023702,Movements,https://www.meetup.com/Hudson-Valley-New-Economy-Meetup/events/275871509,65 St James St,https://www.google.com/maps/search/?api=1&query=41.931339%2C-74.013840,41.931657,-74.012334,"""65 St James St Kingston, NY"""
PA,Philadelphia,Fluehr Park and Glen Foerd Mansion Walk,SPIN (Single People in the Northeast),3,39.9527237,-75.1635262,Outdoors & Adventure,https://www.meetup.com/SPIN-Single-People-in-the-Northeast/events/275842024,4800 Grant Ave,https://www.google.com/maps/search/?api=1&query=4800+Grant+Ave%2C+Philadelphia%2C+PA%2C+19114%2C+us,40.055519,-74.985053,"""4800 Grant Ave Philadelphia, PA"""
NJ,Palmyra,Exploratory Hike at Palmyra Nature Cove ,Outdoor Club of South Jersey - Hiking/Camping/Backpacking,35,40.0070565,-75.0282271,Outdoors & Adventure,https://www.meetup.com/Outdoor-Club-of-South-Jersey-Hiking/events/275812265, Route 73 North,https://www.google.com/maps/search/?api=1&query=40.008255%2C-75.041610,40.0070565,-75.0282271,""" Route 73 North Palmyra, NJ"""
PA,Philadelphia,'Advanced' Beginners - Advanced Intermediate,Northeast Racquet Club Pickleball,6,39.9527237,-75.1635262,Sports & Fitness,https://www.meetup.com/Northeast-Racquet-Club-Pickleball/events/275349569,9389 Krewstown Rd.,https://www.google.com/maps/search/?api=1&query=40.088620%2C-75.043560,40.086201,-75.046406,"""9389 Krewstown Rd. Philadelphia, PA"""
NJ,Willingboro,Friday Night Open Indoor Pickleball and CHALLENGE COURT,Willingboro Pickleball,20,40.0278894,-74.8690542,Sports & Fitness,https://www.meetup.com/Willingboro-Pickleball-Meetup/events/275910376,429 John F Kennedy Way,https://www.google.com/maps/search/?api=1&query=40.031273%2C-74.882810,40.030825,-74.879918,"""429 John F Kennedy Way Willingboro, NJ"""
PA,Morrisville,LMT Outdoor Pickelball - Intermediates ,Lower Makefield Township Pickleball Meetup,17,40.2114978,-74.7879399,Sports & Fitness,https://www.meetup.com/Morrisville-Playing-Pickleball-Meetup/events/275728257,Cardinal Dr,https://www.google.com/maps/search/?api=1&query=40.219948%2C-74.874880,40.21696,-74.871492,"""Cardinal Dr Morrisville, PA"""
PA,Bucks County,Constructive Feedback,Lower Bucks Creative Writers,3,40.3451668,-75.1263909,Writing,https://www.meetup.com/Lower-Bucks-Creative-Writers/events/275896274,"400 N Oxford Valley Rd, Langhorne, PA 19047",https://www.google.com/maps/search/?api=1&query=400+N+Oxford+Valley+Rd%2C+Langhorne%2C+PA+19047%2C+Bucks+County%2C+PA%2C+us,40.189204,-74.86777,"""400 N Oxford Valley Rd, Langhorne, PA 19047 Bucks County, PA"""
PA,Langhorne,Let's meet up and sing!,BucksMont Squires of Song,1,40.1745538,-74.9226665,Music,https://www.meetup.com/BucksMont-Squires-of-Song/events/275876162,301 E. Maple Ave,https://www.google.com/maps/search/?api=1&query=40.177586%2C-74.913460,40.203881,-74.89768,"""301 E. Maple Ave Langhorne, PA"""
PA,Horsham,"BFC Family - A Bible Study ""Refreshing Time"" and Fellowship For Women! ",BFC  Family - A Bible Study & Fellowship for Women,2,40.1842455,-75.1390524,Beliefs,https://www.meetup.com/BFC-Believing-Faithfully-In-Christ-Fellowship-Ministry/events/275887226,413 Avenue E,https://www.google.com/maps/search/?api=1&query=40.180851%2C-75.136154,40.1816287,-75.1356883,"""413 Avenue E Horsham, PA"""
PA,Horsham,Chair yoga and meditation ,Spiritual Evolution Group,1,40.1842455,-75.1390524,Beliefs,https://www.meetup.com/SpiritualEvolutionGroup/events/275887155,457 Easton rd,https://www.google.com/maps/search/?api=1&query=40.180759%2C-75.131165,40.180904,-75.130815,"""457 Easton rd Horsham, PA"""
PA,Newtown,Zoom online format A Course in Miracles Circle,"Live, Love, Laugh at Soulutions of Newtown",1,40.6529454,-76.345043,Beliefs,https://www.meetup.com/Live-Love-Laugh-at-Soulutions-of-Newtown/events/275898470,126 N. State St.,https://www.google.com/maps/search/?api=1&query=40.231380%2C-74.936661,40.231052,-74.936579,"""126 N. State St. Newtown, PA"""
PA,Philadelphia,Oracle of Apollo- medium channeled group reading,Spiritual Life,1,39.9527237,-75.1635262,Beliefs,https://www.meetup.com/spirituallife/events/275919391,6901 Castor ave,https://www.google.com/maps/search/?api=1&query=6901+Castor+ave%2C+Philadelphia%2C+PA%2C+us,40.0385948,-75.0785763,"""6901 Castor ave Philadelphia, PA"""
PA,Bristol,Big Ballroom Wednesdays Latin Dancing @ La Luna,Social and Like Dancing - Philly,2,40.1229002,-74.8644706,Dance,https://www.meetup.com/phillysocialmeetup/events/275791957,4010 New Falls Rd,https://www.google.com/maps/search/?api=1&query=La+Luna+Dance+Studio%2C+4010+New+Falls+Rd%2C+Bristol%2C+PA%2C+19007%2C+us&query_place_id=ChIJMZ1FnaFNwYkRmBVX-VDCew0,40.133675,-74.885545,"""4010 New Falls Rd Bristol, PA"""
NJ,Pennsauken Township,3rd Wednesday Game Night ,The Lonely Island,3,39.960107,-75.0490488,Social,https://www.meetup.com/The-Lonely-Island/events/274690422,1585 NJ-73,https://www.google.com/maps/search/?api=1&query=39.984707%2C-75.020569,39.960107,-75.0490488,"""1585 NJ-73 Pennsauken Township, NJ"""
PA,"Huntingdon Valley, Pa 19006",Tuesday Lunch | Bryan Hughes Business Connections,Bryan Hughes Business Connections,7,40.1284,-75.0607,Career & Business,https://www.meetup.com/Bryan-Hughes-Business-Connections/events/275706393,1902 County Line Rd,https://www.google.com/maps/search/?api=1&query=40.167160%2C-75.064423,40.146508,-75.0293,"""1902 County Line Rd Huntingdon Valley, Pa 19006, PA"""
PA,Richboro,"If you are looking for more business, this is the group for you!",Richboro Chapter - BNI,1,40.229682,-74.9994889,Career & Business,https://www.meetup.com/Richboro-BNI/events/275866913,990 2nd Street Pike,https://www.google.com/maps/search/?api=1&query=990+2nd+Street+Pike%2C+Richboro%2C+PA%2C+18954%2C+us,40.21498,-75.01063,"""990 2nd Street Pike Richboro, PA"""
PA,Bensalem,"LBNA - BENSALEM, PA MEETS EVERY TUESDAY 12:30PM -01:30PM",Lower Bucks Networking Association Meetup Group,1,40.1027615,-74.9321395,Career & Business,https://www.meetup.com/Lower-Bucks-Networking-Association-Meetup-Group/events/275867314,2495 Street Rd,https://www.google.com/maps/search/?api=1&query=40.106808%2C-74.950928,40.1389699,-74.9872122,"""2495 Street Rd Bensalem, PA"""
PA,Glenside,Le Tip of Ambler ONLINE Business Meeting,Le Tip of Ambler,1,40.1023326,-75.1521195,Career & Business,https://www.meetup.com/Le-Tip-of-Ambler/events/275908017,501 Easton Rd,https://www.google.com/maps/search/?api=1&query=40.092308%2C-75.161453,40.0964044,-75.1581702,"""501 Easton Rd Glenside, PA"""
