state,city,category,event_name,group_name,attendees,event_link,lat,lng,population
NY,New Rochelle,Sports & Fitness,Englewood boat basin Sunday run with Alex,Palisades Running Club,5,https://www.meetup.com/Palisades-Running-Club/events/275426532,40.9305,-73.7836,78557
NY,New Rochelle,Sports & Fitness,Pick up Co-ed Soccer,Soccer in the Bronx,1,https://www.meetup.com/soccer-in-the-bronx/events/275891513,40.9305,-73.7836,78557
NY,New Rochelle,Sports & Fitness,For weekly games visit: https://www.meetup.com/NYC-Soccer-Pickup/,NYC SOCCER TOURNAMENTS AND LEAGUES,5,https://www.meetup.com/NewYorkSoccer/events/275824798,40.9305,-73.7836,78557
NY,New Rochelle,Movements,The Truth About Covid 19 Vaccines and Health Freedom,"Queens Libertarians (Founded October 6, 1994)",1,https://www.meetup.com/QueensLibertarians/events/275753509,40.9305,-73.7836,78557
NY,New Rochelle,Movements,White Plains Chapter: Food Prep,"10,000 PB&Js",1,https://www.meetup.com/10000PBandJs/events/275834969,40.9305,-73.7836,78557
NY,New Rochelle,LGBTQ,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,https://www.meetup.com/theloftlgbtq-center/events/275566888,40.9305,-73.7836,78557
NY,New Rochelle,Social,Winter Hike Series: Old Croton Aqueduct Trail ,PLACES NYC,62,https://www.meetup.com/placesnyc/events/275468145,40.9305,-73.7836,78557
NY,New Rochelle,Social,NYC Active Singles  Westchester  healthy walk,New York City  Active  Singles meetup Meetup  Group,32,https://www.meetup.com/New-York-City-Couchsurfing-Meetup-Group/events/272601227,40.9305,-73.7836,78557
NY,New Rochelle,Social,Friday Parties @ DL Rooftop/ Slate/Vnyl,Singles NYC International,3,https://www.meetup.com/Singles-NYC-International/events/275473516,40.9305,-73.7836,78557
NY,New Rochelle,Career & Business,"Bronx River Vinecut this Sunday, 1/24 from 1-3pm Fisher Lane North White Plains",Vinecutters (Westchester County),6,https://www.meetup.com/westchester-vinecutters/events/275822921,40.9305,-73.7836,78557
NY,New Rochelle,Career & Business,Westchester Toastmasters Meetings,Westchester Toastmasters,1,https://www.meetup.com/meetup-group-EntkSMxo/events/275875083,40.9305,-73.7836,78557
NY,New Rochelle,Career & Business,LA VOZ LATINA TOASTMASTERS CLUB,La Voz Latina Toastmasters Club,1,https://www.meetup.com/LA-VOZ-LATINA-TOASTMASTERS-CLUB/events/275897526,40.9305,-73.7836,78557
NY,New Rochelle,Career & Business,NEW TIME - We are meeting virtually  White Plains Thurs am Master Networks 7am,NY Master Networks,1,https://www.meetup.com/Master-Networks-New-York-Western-CT-Region/events/275906457,40.9305,-73.7836,78557
NY,New Rochelle,Career & Business,Join us for Breakfast,Cereal Entrepreneurs Breakfast,1,https://www.meetup.com/Cereal-Entrepreneurs-Breakfast/events/272249858,40.9305,-73.7836,78557
NY,Saratoga Springs,Outdoors & Adventure,Ice Skating Ballston Lake,Capital District Kayakers and Paddlers,2,https://www.meetup.com/Capital-District-Kayakers/events/275804822,43.0674,-73.7775,68028
NY,Saratoga Springs,Music,Open Rehearsal:  Saratoga Soundtrack Chorus,A Cappella Singers and Vocalists of Upstate NY,1,https://www.meetup.com/ACappellaSingersofUpstateNY/events/275854160,43.0674,-73.7775,68028
NY,Saratoga Springs,Career & Business,"Malta, NY: Thorobred TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,1,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275853563,43.0674,-73.7775,68028
NY,Mount Vernon,Tech,Hack Night,ApolloMeteorNYC,3,https://www.meetup.com/ApolloMeteorNYC/events/275918194,40.9136,-73.8291,67345
NY,Mount Vernon,Tech,Monday happy hour,NYC Mesh,8,https://www.meetup.com/nycmesh/events/275737013,40.9136,-73.8291,67345
NY,Mount Vernon,Health & Wellness,"TaijiFit-Easy, Follow Along Group Tai Chi Class",The Westchester Tai Chi Meetup Group,2,https://www.meetup.com/taichi-118/events/275874395,40.9136,-73.8291,67345
NY,Mount Vernon,Health & Wellness,"Team ""Sushi Ninjas"" weekly meeting Bergen, Hudson, Passaic, Essex Counties NJ",Mens Team Meetup - Northern NJ - NY State,5,https://www.meetup.com/Phoenix-nation/events/275855694,40.9136,-73.8291,67345
NY,Mount Vernon,Health & Wellness,Park Meditation,Flushing Meditation Meetup,1,https://www.meetup.com/flushingmeditation/events/275884100,40.9136,-73.8291,67345
NY,Mount Vernon,Health & Wellness,"thelovemaze.com Singles Walk In Neighborhood Parks, COVID Stress-Relief",The LoveMaze Date Nights,1,https://www.meetup.com/LoveMaze/events/275894183,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,Englewood boat basin Sunday run with Alex,Palisades Running Club,5,https://www.meetup.com/Palisades-Running-Club/events/275426532,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,Winchester Wednesdays,Pioneer Shooting Center / RT Smoke-n-Guns,2,https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275895020,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,Beach Volleyball Downtown Monday,Volleyball NYC,1,https://www.meetup.com/meetup-group-HrEHXOPJ/events/275853436,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,Pick up Co-ed Soccer,Soccer in the Bronx,1,https://www.meetup.com/soccer-in-the-bronx/events/275891513,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,Friday soccer under the sky!,Uptown Soccer,16,https://www.meetup.com/Uptown-Soccer/events/275574350,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,TUESDAY NIGHT BOOTCAMPS,Weekly Bootcamps,1,https://www.meetup.com/Weekly-Bootcamps/events/275876221,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,HHRG Lighthouse Run,Hamilton Heights Running Group (HHRG),1,https://www.meetup.com/Hamilton-Heights-Running-Group/events/275862739,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,"Indoor Badminton in NYBC, Flushing, Queens",Brooklyn Outdoor Badminton,6,https://www.meetup.com/Brooklyn-Outdoor-Badminton/events/275547294,40.9136,-73.8291,67345
NY,Mount Vernon,Sports & Fitness,For weekly games visit: https://www.meetup.com/NYC-Soccer-Pickup/,NYC SOCCER TOURNAMENTS AND LEAGUES,5,https://www.meetup.com/NewYorkSoccer/events/275824798,40.9136,-73.8291,67345
NY,Mount Vernon,Learning,Socrates Cafe,"Socrates Cafe of Teaneck, NJ",9,https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,40.9136,-73.8291,67345
NY,Mount Vernon,Food & Drink,"thelovemaze.com Singles Walk In Neighborhood Parks, COVID Stress-Relief",Romantic Food+Cooking+Drink+Art,1,https://www.meetup.com/Romantic-Cooking-Club/events/275895104,40.9136,-73.8291,67345
NY,Mount Vernon,Writing,Bronx Toastmasters meeting in Riverdale! www.bronxtoastmastersclub.org,Bronx Toastmasters Club of Riverdale Meetup,3,https://www.meetup.com/Bronx-Toastmasters-Club-of-Riverdale-Meetup/events/274795587,40.9136,-73.8291,67345
NY,Mount Vernon,Writing,Washington Heights Writers' Group weekly meeting,Washington Heights Writers' Group,3,https://www.meetup.com/washington-heights-writers-group/events/275824818,40.9136,-73.8291,67345
NY,Mount Vernon,Language & Culture,Прогулка по парку Fort Tryon,The 4th Ave Brooklyn Russian Language Meetup Group,8,https://www.meetup.com/Russian-Brooklyn/events/275753024,40.9136,-73.8291,67345
NY,Mount Vernon,Language & Culture,SKYPE Mandarin class trial- Elementary -Only for new comer!,New York mandarin learners Meetup,1,https://www.meetup.com/mandarinlearner-Meetup/events/275899295,40.9136,-73.8291,67345
NY,Mount Vernon,Music,Westchester Choral Artists,Westchester Choral Artists,1,https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,40.9136,-73.8291,67345
NY,Mount Vernon,Music,SHADOW LAST SATURDAYS @ MIST Harlem,"NY Reggae, Dancehall & Soca",4,https://www.meetup.com/NY-Reggae-Dancehall-Things/events/275570385,40.9136,-73.8291,67345
NY,Mount Vernon,Music,Unique Art,Artists Meetup,2,https://www.meetup.com/Artists-Meetup/events/275865117,40.9136,-73.8291,67345
NY,Mount Vernon,Movements,The Truth About Covid 19 Vaccines and Health Freedom,"Queens Libertarians (Founded October 6, 1994)",1,https://www.meetup.com/QueensLibertarians/events/275753509,40.9136,-73.8291,67345
NY,Mount Vernon,Movements,White Plains Chapter: Food Prep,"10,000 PB&Js",1,https://www.meetup.com/10000PBandJs/events/275834969,40.9136,-73.8291,67345
NY,Mount Vernon,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,40.9136,-73.8291,67345
NY,Mount Vernon,LGBTQ,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,https://www.meetup.com/theloftlgbtq-center/events/275566888,40.9136,-73.8291,67345
NY,Mount Vernon,Beliefs,Zelophead's Daughters:God changed the Law so they could be Landowners.,Kick-Ass Women of the Bible,1,https://www.meetup.com/Kick-Ass-Women-of-the-Bible/events/275864610,40.9136,-73.8291,67345
NY,Mount Vernon,Beliefs,FREE!! Online Yoga 💚,"Westchester Yoga, Health & Wellness Meetup",1,https://www.meetup.com/Larchmont-Yoga-and-Mindfulness-Meetup/events/275888659,40.9136,-73.8291,67345
NY,Mount Vernon,Beliefs,Monthly Reiki Share with Rev. Jyogan Hakata-Kohler,Namaste Bookshop & Healing Center Meetup Group NYC,1,https://www.meetup.com/NamasteBookshop/events/275834344,40.9136,-73.8291,67345
NY,Mount Vernon,Beliefs,Platform: Video Games and Ethics,The Ethical Culture Society of Bergen County,4,https://www.meetup.com/EthicalFocus/events/275399427,40.9136,-73.8291,67345
NY,Mount Vernon,Beliefs,Focusing with Rob Parker  @ 6:30pm (before Zen),White Plains Zen Meditation,1,https://www.meetup.com/White-Plains-Zen-Meditation/events/275874278,40.9136,-73.8291,67345
NY,Mount Vernon,Beliefs,Sunday Celebration and Inspiration with Rev. Dr. Penny Macek,Center for Spiritual Living Rockland County,4,https://www.meetup.com/Rockland-Center-for-Spiritual-Living/events/275826769,40.9136,-73.8291,67345
NY,Mount Vernon,Beliefs,Monthly Forest Bathing at Sands Point Preserve,Long Island Forest Therapy & Wellness Walks Guided by Nature,2,https://www.meetup.com/LongIslandForestTherapyWalks/events/275373702,40.9136,-73.8291,67345
NY,Mount Vernon,Dance,Intermediate/Advanced  Salsa/Bachata/Hustle Classes,Hoboken Salsa Dance Lessons Meetup,2,https://www.meetup.com/Hoboken-Salsa-Dance-Lessons-Meetup/events/275602820,40.9136,-73.8291,67345
NY,Mount Vernon,Dance,Intermediate/Advanced Salsa/Bachata/Hustle classes,North Jersey Salsa & Bachata Classes & Events,1,https://www.meetup.com/North-Jersey-Salsa-Bachata-Classes-Outings/events/275602783,40.9136,-73.8291,67345
NY,Mount Vernon,Hobbies & Crafts,Creating Art,The New York City Crochet/Knitting Meetup Group,3,https://www.meetup.com/crochet-471/events/275865143,40.9136,-73.8291,67345
NY,Mount Vernon,Social,Winter Hike Series: Old Croton Aqueduct Trail ,PLACES NYC,62,https://www.meetup.com/placesnyc/events/275468145,40.9136,-73.8291,67345
NY,Mount Vernon,Social,Friday Parties @ DL Rooftop/ Slate/Vnyl,Singles NYC International,3,https://www.meetup.com/Singles-NYC-International/events/275473516,40.9136,-73.8291,67345
NY,Mount Vernon,Social,NYC Active Singles  Westchester  healthy walk,New York City  Active  Singles meetup Meetup  Group,32,https://www.meetup.com/New-York-City-Couchsurfing-Meetup-Group/events/272601227,40.9136,-73.8291,67345
NY,Mount Vernon,Social,Donate a Painting ,Evenings and Weekends in New York City,2,https://www.meetup.com/E-W-N-Y-C/events/275872515,40.9136,-73.8291,67345
NY,Mount Vernon,Social,Event Organizers Wanted!,NYC Networking & Social Events!,1,https://www.meetup.com/Networking-parties/events/275875425,40.9136,-73.8291,67345
NY,Schenectady,Outdoors & Adventure,"Osceola Tug Hill Cross Country Skiing,Osceola, NY",Hiking Mates of the Capital Region,20,https://www.meetup.com/hikingmates/events/275718422,42.8025,-73.9276,65273
NY,Schenectady,Health & Wellness,Regular meetings Tuesday nights!  All are welcome!,Ballston Lake Self-Improvement Meetup Group,2,https://www.meetup.com/Ballston-Lake-Self-Improvement-Meetup-Group/events/275075342,42.8025,-73.9276,65273
NY,Schenectady,Sports & Fitness,Walk in the Pine Bush Neighborhoods ,"Walk for Fun, Fitness and Friendship",8,https://www.meetup.com/WALK-FOR-FUN-FITNESS-AND-FRIENDSHIP/events/275803792,42.8025,-73.9276,65273
NY,Schenectady,Sports & Fitness,Rotterdam (Mohonasen) Soccer | Sundays 2:00pm,Capital District Sports Pick-up Games,1,https://www.meetup.com/Capital-Region-Outdoor-Pick-up-Games/events/275830455,42.8025,-73.9276,65273
NY,Schenectady,Language & Culture,Spanish Table,Language Enthusiasts of the Capital Region,15,https://www.meetup.com/Language-Enthusiasts-of-the-Capital-Region/events/275012041,42.8025,-73.9276,65273
NY,Schenectady,Music,Open Rehearsal: Come Sing with the Electric City Chorus,A Cappella Singers and Vocalists of Upstate NY,1,https://www.meetup.com/ACappellaSingersofUpstateNY/events/275874859,42.8025,-73.9276,65273
NY,Schenectady,Sci-Fi & Games,Tuesday Knight Gaming!,Albany Game Knights,1,https://www.meetup.com/Albany-Game-Knight/events/275873666,42.8025,-73.9276,65273
NY,Schenectady,Sci-Fi & Games,Smash Bros Ultimate in Clifton Park,Capital Region Game Enthusiasts,1,https://www.meetup.com/CapitalRegionGameEnthusiasts/events/275855989,42.8025,-73.9276,65273
NY,Schenectady,Beliefs,The Prophet Jeremiah,Capital District Bible Study,1,https://www.meetup.com/Captial-District-Bible-Study/events/275876228,42.8025,-73.9276,65273
NY,Schenectady,Career & Business,"Colonie, NY: Capital TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,1,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275873587,42.8025,-73.9276,65273
NY,Glens Falls,Photography,Blue Trail Clay Meadow Waterfalls Photography Outing-Tentative Date-NOT a Hike,Adirondack Hiking Photography Group,7,https://www.meetup.com/Adriondack-Hiking-Photography-Group/events/275666608,43.3109,-73.6459,63499
NY,Glens Falls,Career & Business,"Glens Falls, NY: North Country TM, Online Meeting",Public Speaking/Leadership in NY by District 53 Toastmasters,1,https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275919441,43.3109,-73.6459,63499
NY,Elmira,Beliefs,Elmira NY Bible Study,Elmira New York Bible Study,1,https://www.meetup.com/Elmira-New-York-Bible-Study/events/275919802,42.0938,-76.8097,62989
NY,Brentwood,Outdoors & Adventure,Walk the Greenbelt Trail at Lakeland County Park,30 Somethings Outdoor Social + Activities Group,2,https://www.meetup.com/30-somethings-outdoor-social-activities-group/events/275894354,40.7839,-73.2522,62942
NY,Brentwood,Outdoors & Adventure,Aerial Hammock Class (west babylon),"RISING TOGETHER! Hike , Explore , Expand & Share!",3,https://www.meetup.com/RISING-TOGETHER-EXPLORE-EXPAND-SHARE/events/275832347,40.7839,-73.2522,62942
NY,Brentwood,Family,Pre/postnatal Yoga,Prenatal Yoga Long Island ~ The Yoga Womb,2,https://www.meetup.com/Prenatal-Yoga-Long-Island-The-Yoga-Womb/events/275875493,40.7839,-73.2522,62942
NY,Brentwood,Health & Wellness,Heartufulness Guided Relaxation and Meditation Online,"Self Improvement Through Meditation,In Person/Online -  Free",2,https://www.meetup.com/Self-Improvement-through-Meditation/events/275877100,40.7839,-73.2522,62942
NY,Brentwood,Health & Wellness,"Qigong w Shifu Guolin in Northport, Long Island ",Community Classes at Eastover,1,https://www.meetup.com/eastover2018/events/275873554,40.7839,-73.2522,62942
NY,Brentwood,Sports & Fitness,OPEN LEVEL (1.5 hrs) PICK-UP VOLLEYBALL $15.00 MONDAY 7:30PM - 9:00PM,La Espiguita Volleyball,31,https://www.meetup.com/Indoor-Pick-Up-Volleyball-in-Brentwood-NY/events/275645354,40.7839,-73.2522,62942
NY,Brentwood,Sports & Fitness,Adult Coed Soccer- PICK UP GAME,All Island Co-ed Soccer Club,23,https://www.meetup.com/All-Island-Co-ed-Soccer-Club/events/273717463,40.7839,-73.2522,62942
NY,Brentwood,Sports & Fitness,TUESDAY PICKUP COED SOCCER (FARMINGDALE) 1130 PM,Long Island Soccer,1,https://www.meetup.com/Long-Island-Soccer/events/275879781,40.7839,-73.2522,62942
NY,Brentwood,Language & Culture,Tuesday Meetings at Panera by Smithhaven Mall,Centereach French Club of Long Island,1,https://www.meetup.com/Centereach-French-Club-of-Long-Island/events/275875330,40.7839,-73.2522,62942
NY,Brentwood,Music,Come on down to sing!,Harbormen Chorus Setauket Singing Meetup,1,https://www.meetup.com/Harbormen-Mens-Chorus-Setauket-NY-Singing-Group/events/275855755,40.7839,-73.2522,62942
NY,Brentwood,Movements,"Happy Birthday, Bob🎈⚽🎈",Reggae for Climate Protection,1,https://www.meetup.com/meetup-group-xucgkbtq/events/275428295,40.7839,-73.2522,62942
NY,Brentwood,Movements,2/22/21 Cafe' Havana 6PM Monday,Suffolk County Republican Club,3,https://www.meetup.com/SuffolkRepublicans/events/275699001,40.7839,-73.2522,62942
NY,Brentwood,Film,Ghostbusters Afterlife,The Long Island Movie Club,6,https://www.meetup.com/limovie/events/267759435,40.7839,-73.2522,62942
NY,Brentwood,Sci-Fi & Games,Tuesday EDH Commander Night!,Magic TCG @ The Meta Gaming,1,https://www.meetup.com/meetup-group-xdubxozb/events/275872758,40.7839,-73.2522,62942
NY,Brentwood,Beliefs,SOLD OUT - Monthly Forest Bathing at Bayard Cutting Arboretum,Long Island Forest Therapy & Wellness Walks Guided by Nature,3,https://www.meetup.com/LongIslandForestTherapyWalks/events/275569790,40.7839,-73.2522,62942
NY,Brentwood,Beliefs,Full Moon Sound Bath and Guided Meditation Circle (Bay Shore),"Breathe; Meditation, Psychic Development, Tarot, Reiki",1,https://www.meetup.com/Port-Jefferson-Meditation-Meetup/events/275426730,40.7839,-73.2522,62942
NY,Brentwood,Beliefs,Mindfulness Meditation Sessions on Sundays 10am and 11:11 in Smithtown,WHITELIGHT 11,1,https://www.meetup.com/WHITELIGHT-11-11-Spirituality-Group-Holbrook/events/275824653,40.7839,-73.2522,62942
NY,Brentwood,Beliefs,Experience Your Awakening at Psychic 101*Connect to Your Divine Connection,Age of New Beginnings Community,1,https://www.meetup.com/Age-of-New-Beginnings/events/275781584,40.7839,-73.2522,62942
NY,Brentwood,Beliefs,UFO ET Experiencers of Long Island ,UFO and ET Experiencers of Long Island,1,https://www.meetup.com/Holtsville-UFO-ET-Phenomenon-Meetup/events/275828423,40.7839,-73.2522,62942
NY,Brentwood,Beliefs,Chakra Meditation: Crown Chakra,Universally Guided by Spirit,3,https://www.meetup.com/Universally-Guided-by-Spirit/events/275836004,40.7839,-73.2522,62942
NY,Brentwood,Social,LAW OF ATTRACTION GAME,Fun Loving Social People,1,https://www.meetup.com/Fun-Loving-Social-People/events/275875465,40.7839,-73.2522,62942
NY,Brentwood,Career & Business,Weekly Meeting,Executive Referral Exchange Chapter,1,https://www.meetup.com/Executive-Referral-Exchange-Chapter/events/275884247,40.7839,-73.2522,62942
NY,Brentwood,Career & Business,Business Brunch Alliance: Building Relationships One Day at a Time.,Business Brunch Alliance,1,https://www.meetup.com/Business-Brunch-Alliance/events/275909319,40.7839,-73.2522,62942
NY,Middletown,Sci-Fi & Games,Monday Night D&D,Mid-Hudson Gamers & Geeks,1,https://www.meetup.com/Mid-Hudson-Gamers-Geeks/events/275852416,41.4459,-74.4236,58592
NY,Middletown,Beliefs,Universal Healthcare & IRON Technology,Goshen NY World News & Natural Health,1,https://www.meetup.com/Goshen-NY-knowledge-4-World-News-Natural-Health/events/275835851,41.4459,-74.4236,58592
NY,White Plains,Outdoors & Adventure,"OCA, Dobbs Ferry To Yonkers ",Shorewalkers,23,https://www.meetup.com/shorewalkers-members-only/events/275845502,41.022,-73.7549,58109
NY,White Plains,Outdoors & Adventure,Buttermilk Sundays,Westchester Outdoor & More,17,https://www.meetup.com/Westchester-Putnam-Outdoor-N-More/events/275806782,41.022,-73.7549,58109
NY,White Plains,Health & Wellness,Spiritual Urgent Care! Online on Zoom. “Walk-In” Hours,Spiritual Urgent Care! Online on Zoom. “Walk-In” Hours,1,https://www.meetup.com/meetup-group-skZmcAHE/events/275909292,41.022,-73.7549,58109
NY,White Plains,Health & Wellness,"TaijiFit-Easy, Follow Along Group Tai Chi Class",The Westchester Tai Chi Meetup Group,2,https://www.meetup.com/taichi-118/events/275874395,41.022,-73.7549,58109
NY,White Plains,Sports & Fitness, 3 Mile Walk(6 FEET APART)-Rockefeller State Park,"Westchester Over 50 Hiking,Arts & Entertainment",4,https://www.meetup.com/Westchester-Over-50-Hiking-Arts-Entertainment/events/275886987,41.022,-73.7549,58109
NY,White Plains,Sports & Fitness,Winchester Wednesdays,Pioneer Shooting Center / RT Smoke-n-Guns,2,https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275895020,41.022,-73.7549,58109
NY,White Plains,Music,Westchester Choral Artists,Westchester Choral Artists,1,https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,41.022,-73.7549,58109
NY,White Plains,Music,Love to Sing!,Golden Apple Chorus,1,https://www.meetup.com/Golden-Apple-Chorus/events/275875804,41.022,-73.7549,58109
NY,White Plains,LGBTQ,VIRTUAL: One Voice: HIV/AIDS Peer Support Group,The LOFT,1,https://www.meetup.com/theloftlgbtq-center/events/275566888,41.022,-73.7549,58109
NY,White Plains,Beliefs,Meditation Circle,Greenwich’s Conscious Community,3,https://www.meetup.com/Greenwich-s-Conscious-Community/events/275813410,41.022,-73.7549,58109
NY,White Plains,Beliefs,Focusing with Rob Parker  @ 6:30pm (before Zen),White Plains Zen Meditation,1,https://www.meetup.com/White-Plains-Zen-Meditation/events/275874278,41.022,-73.7549,58109
NY,White Plains,Beliefs,FREE!! Online Yoga 💚,"Westchester Yoga, Health & Wellness Meetup",1,https://www.meetup.com/Larchmont-Yoga-and-Mindfulness-Meetup/events/275888659,41.022,-73.7549,58109
NY,White Plains,Beliefs,Sunday Celebration and Inspiration with Rev. Dr. Penny Macek,Center for Spiritual Living Rockland County,4,https://www.meetup.com/Rockland-Center-for-Spiritual-Living/events/275826769,41.022,-73.7549,58109
NY,White Plains,Dance,Ballroom Line Dancing With Robin,Greenwich Ballroom Dancing Meetup,1,https://www.meetup.com/Greenwich-Ballroom-Dancing-Meetup/events/275414737,41.022,-73.7549,58109
NY,White Plains,Dance,SALSA CLASSES IN NYACK !!!,My On2 Crew Nyack,5,https://www.meetup.com/MY-ON2-CREW-NYACK/events/275885216,41.022,-73.7549,58109
NY,White Plains,Dance,ADULT BALLET CLASS Level: Elementary,"Adult Ballet Classes Nyack, Rockland",0,https://www.meetup.com/DancersArt/events/274911997,41.022,-73.7549,58109
NY,Ithaca,Beliefs,"A Look at the Epistle ""James"" — continuing chapter 4",Ithaca Bible Study,1,https://www.meetup.com/Ithaca-Bible-Study/events/275874376,42.4442,-76.5032,55137
NY,Kingston,Language & Culture,**TENTATIVE** Easter egg hunt at elvedal and meeting ,Hudson Valley Lodge of Sons of Norway,2,https://www.meetup.com/Hudson-Valley-Lodge-of-Sons-of-Norway/events/274668973,41.9295,-73.9968,54791
NY,Kingston,Movements,Norml Hudson Valley Chapter monthly first Thursday meeting.,Hudson Valley NORML,2,https://www.meetup.com/Hudson-Valley-NORML-Exploratory-Meeting/events/275528678,41.9295,-73.9968,54791
NY,Kingston,Movements,The monthly New Economy Meetup NOW ONLINE,Hudson Valley New Economy Meetup,2,https://www.meetup.com/Hudson-Valley-New-Economy-Meetup/events/275871509,41.9295,-73.9968,54791
PA,Philadelphia,Outdoors & Adventure,Fluehr Park and Glen Foerd Mansion Walk,SPIN (Single People in the Northeast),3,https://www.meetup.com/SPIN-Single-People-in-the-Northeast/events/275842024,40.0077,-75.1339,5649300
PA,Philadelphia,Outdoors & Adventure,Exploratory Hike at Palmyra Nature Cove ,Outdoor Club of South Jersey - Hiking/Camping/Backpacking,35,https://www.meetup.com/Outdoor-Club-of-South-Jersey-Hiking/events/275812265,40.0077,-75.1339,5649300
PA,Philadelphia,Family,"Lunch and ""Antlers"" Movie",Bucks County Socials,8,https://www.meetup.com/meetup-group-qFFVRaTh/events/274302396,40.0077,-75.1339,5649300
PA,Philadelphia,Sports & Fitness,'Advanced' Beginners - Advanced Intermediate,Northeast Racquet Club Pickleball,6,https://www.meetup.com/Northeast-Racquet-Club-Pickleball/events/275349569,40.0077,-75.1339,5649300
PA,Philadelphia,Sports & Fitness,Friday Night Open Indoor Pickleball and CHALLENGE COURT,Willingboro Pickleball,20,https://www.meetup.com/Willingboro-Pickleball-Meetup/events/275910376,40.0077,-75.1339,5649300
PA,Philadelphia,Sports & Fitness,LMT Outdoor Pickelball - Intermediates ,Lower Makefield Township Pickleball Meetup,17,https://www.meetup.com/Morrisville-Playing-Pickleball-Meetup/events/275728257,40.0077,-75.1339,5649300
PA,Philadelphia,Learning,Quit Your Job Support Group,Philadelphia Job Support Group,1,https://www.meetup.com/meetup-group-NNCfWXPT/events/275875634,40.0077,-75.1339,5649300
PA,Philadelphia,Writing,Constructive Feedback,Lower Bucks Creative Writers,3,https://www.meetup.com/Lower-Bucks-Creative-Writers/events/275896274,40.0077,-75.1339,5649300
PA,Philadelphia,Music,Let's meet up and sing!,BucksMont Squires of Song,1,https://www.meetup.com/BucksMont-Squires-of-Song/events/275876162,40.0077,-75.1339,5649300
PA,Philadelphia,LGBTQ,LGBT Bookworms of Philly/Suburbs,LGBT Bookworms of Philly,2,https://www.meetup.com/LGBT-Bookworms/events/275282861,40.0077,-75.1339,5649300
PA,Philadelphia,Beliefs,The Love Class,Angels Galore  Bensalem Meetup,6,https://www.meetup.com/Angels-Galore-Bensalem-Meetup/events/275582229,40.0077,-75.1339,5649300
PA,Philadelphia,Beliefs,"BFC Family - A Bible Study ""Refreshing Time"" and Fellowship For Women! ",BFC  Family - A Bible Study & Fellowship for Women,2,https://www.meetup.com/BFC-Believing-Faithfully-In-Christ-Fellowship-Ministry/events/275887226,40.0077,-75.1339,5649300
PA,Philadelphia,Beliefs,"""Manifest True Love"" Workshop","""Relationship Toolbox"" Mindful Spirituality",1,https://www.meetup.com/Relationship-Toolbox-workshops-spiritual-healing-group/events/275854464,40.0077,-75.1339,5649300
PA,Philadelphia,Beliefs,Chair yoga and meditation ,Spiritual Evolution Group,1,https://www.meetup.com/SpiritualEvolutionGroup/events/275887155,40.0077,-75.1339,5649300
PA,Philadelphia,Beliefs,Zoom online format A Course in Miracles Circle,"Live, Love, Laugh at Soulutions of Newtown",1,https://www.meetup.com/Live-Love-Laugh-at-Soulutions-of-Newtown/events/275898470,40.0077,-75.1339,5649300
PA,Philadelphia,Beliefs,Oracle of Apollo- medium channeled group reading,Spiritual Life,1,https://www.meetup.com/spirituallife/events/275919391,40.0077,-75.1339,5649300
PA,Philadelphia,Dance,Big Ballroom Wednesdays Latin Dancing @ La Luna,Social and Like Dancing - Philly,2,https://www.meetup.com/phillysocialmeetup/events/275791957,40.0077,-75.1339,5649300
PA,Philadelphia,Social,3rd Wednesday Game Night ,The Lonely Island,3,https://www.meetup.com/The-Lonely-Island/events/274690422,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,Tuesday Lunch | Bryan Hughes Business Connections,Bryan Hughes Business Connections,7,https://www.meetup.com/Bryan-Hughes-Business-Connections/events/275706393,40.0077,-75.1339,5649300
PA,Philadelphia,Career & Business,"If you are looking for more business, this is the group for you!",Richboro Chapter - BNI,1,https://www.meetup.com/Richboro-BNI/events/275866913,40.0077,-75.1339,5649300
