event_link,event_state,event_city,event_street,Google_Map_Link
https://www.meetup.com/Staten-Island-Poker-League/events/275759731, ,Staten Island,2925 Veterans Rd W,https://www.google.com/maps/search/?api=1&query=2925+Veterans+Rd+W%2C+Staten+Island%2C+NY%2C+US
https://www.meetup.com/CNJDND/events/275774565,NJ,Edison ,Contact Scott,https://www.google.com/maps/search/?api=1&query=40.547092%2C-74.334732
https://www.meetup.com/worldfreepoker/events/275795814,NJ,East Rutherford,1 Racetrack Drive,https://www.google.com/maps/search/?api=1&query=40.428627%2C-74.379723
https://www.meetup.com/Lisas-Meditation-Circle/events/275778387,NJ,Spotswood,,https://www.google.com/maps/search/?api=1&query=Spotswood%2C+Spotswood%2C+NJ%2C+us&query_place_id=ChIJodtY5OzPw4kRc_3vCZCH6bc
https://www.meetup.com/kangetsu-809/events/275758359,NJ,Piscataway,54 Joyce Kilmer Avenue,https://www.google.com/maps/search/?api=1&query=54+Joyce+Kilmer+Avenue%2C+Piscataway%2C+NJ%2C+us
https://www.meetup.com/zen-4/events/275795451,NJ,Piscataway,54 Joyce Kilmer Avenue,https://www.google.com/maps/search/?api=1&query=54+Joyce+Kilmer+Avenue%2C+Piscataway%2C+NJ%2C+us
https://www.meetup.com/Dimensions-of-Spirit-Meetups/events/275450491,NJ,Matawan,"169 Main Street, Ste 105",https://www.google.com/maps/search/?api=1&query=40.413230%2C-74.230430
https://www.meetup.com/New-Brunswick-Art-Meetup/events/275749152, , , , 
https://www.meetup.com/trailshrinks/events/275793087,NJ,Mountainside,New Providence Road,https://www.google.com/maps/search/?api=1&query=40.675438%2C-74.363270
https://www.meetup.com/Staten-Island-Hiking-Meetup/events/275709325, ,staten island,168 Hooker Pl,https://www.google.com/maps/search/?api=1&query=168+Hooker+Pl%2C+staten+island%2C+NY%2C+10302%2C+US
https://www.meetup.com/Hiking-Biking-Camping-Music/events/273373811,NJ,Mountainside,452 New Providence Rd,https://www.google.com/maps/search/?api=1&query=40.682884%2C-74.372770
https://www.meetup.com/outdooradventuresports/events/275756314,nj,Newark,14 Rector Street,https://www.google.com/maps/search/?api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us
https://www.meetup.com/Adobe-INDUG-InDesign-User-Group/events/275732091,NJ,Union,1000 Morris Ave,https://www.google.com/maps/search/?api=1&query=40.678790%2C-74.232350
https://www.meetup.com/Staten-Island-SportsPlex/events/275738661,NY,Staten Island,215 Schmidts Ln.,https://www.google.com/maps/search/?api=1&query=215+Schmidts+Ln.%2C+Staten+Island%2C+NY%2C+us
https://www.meetup.com/Greater-Metro-Area-Volleyball-Club/events/275788383,NJ,Metuchen,215 Durham Avenue,https://www.google.com/maps/search/?api=1&query=40.542460%2C-74.371870
https://www.meetup.com/Cranford-NJ-Hoop-dance-exercise-class-for-fun-and-fitness/events/275756225,NJ,Cranford,29 Alden Street ,https://www.google.com/maps/search/?api=1&query=40.656704%2C-74.304276
https://www.meetup.com/Sharon-Fit-Belly-Dance-Group-Fitness-Classes/events/275758368,NJ,Cranford,29 Alden Street ,https://www.google.com/maps/search/?api=1&query=29+Alden+Street+%2C+Cranford%2C+NJ%2C+07016%2C+us
https://www.meetup.com/meetup-group-omrxaotc/events/275692537,Ne,Staten Island,New Dorp Lane,https://www.google.com/maps/search/?api=1&query=40.568990%2C-74.100620
https://www.meetup.com/NJ-RMA-Self-Defence-Group/events/275795951,NJ,Union,501 Green Ln,https://www.google.com/maps/search/?api=1&query=YM-YWHA+of+Union+County%2C+501+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ3U9r52Gtw4kRybHFeNFvkv4
https://www.meetup.com/Berkeley-Heights-Pickleball-Meetup/events/275713883,Ne,Berkeley Heights,"Berkeley Heights, New Jersey",https://www.google.com/maps/search/?api=1&query=40.708263%2C-74.403572
https://www.meetup.com/Edison-HIIT-Training-Boootcamp/events/275778103,NJ,Metuchen,,https://www.google.com/maps/search/?api=1&query=40.532444%2C-74.353249
https://www.meetup.com/LGBT-Bookworms/events/275268929, , , , 
https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,NJ,Maplewood,600 Ridgewood Rd,https://www.google.com/maps/search/?api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us
https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,NY,Staten Island,1600 Hylan Boulevard,https://www.google.com/maps/search/?api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us
https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,nj,Bayonne,185 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=40.652687%2C-74.135208
https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,NJ,Union,1023 Stuyvesant Ave,https://www.google.com/maps/search/?api=1&query=40.696686%2C-74.268845
https://www.meetup.com/JCFamilies/events/275750360,NJ,Jersey City,107 Morgan St,https://www.google.com/maps/search/?api=1&query=107+Morgan+St%2C+107+Morgan+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJdRGHOaxQwokRBoZblxPrgUM
https://www.meetup.com/Bayonne-Book-Club/events/275758392,NJ,Bayonne,1075 Broadway,https://www.google.com/maps/search/?api=1&query=1075+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us
https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275746658,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275737290,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/Midtown-Mamas/events/275726908,NY,New York,742 10th Ave (between 50 and 51 Sts.,https://www.google.com/maps/search/?api=1&query=742+10th+Ave+%28between+50+and+51+Sts.%2C+New+York%2C+NY%2C+us
https://www.meetup.com/Family-fun-in-Brooklyn/events/275769551,NY,Brooklyn,695 5th Ave,https://www.google.com/maps/search/?api=1&query=40.661053%2C-73.993462
https://www.meetup.com/MAD-Photo-Excursions/events/275653633,NY,New York,11 W 53rd St,https://www.google.com/maps/search/?api=1&query=40.761433%2C-73.977620
https://www.meetup.com/photography-classes-nyc/events/274851102,NY,New York,51 W 14th St #3r,https://www.google.com/maps/search/?api=1&query=40.737290%2C-73.995834
https://www.meetup.com/The-Cornwall-Writers-Circle/events/275736365,ny,New York,See Description Box for,https://www.google.com/maps/search/?api=1&query=40.742947%2C-73.984604
https://www.meetup.com/shutupandwriteNYC/events/275562298,NY,New York,61 W 62nd St,https://www.google.com/maps/search/?api=1&query=David+Rubenstein+Atrium+at+Lincoln+Center%2C+61+W+62nd+St%2C+New+York%2C+NY%2C+10023%2C+us&query_place_id=ChIJDyq28vVYwokRuzPLGeJGAC0
https://www.meetup.com/bisexual-nyc/events/275652731,ny,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010
https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,NJ,Maplewood,600 Ridgewood Rd,https://www.google.com/maps/search/?api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us
https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084
https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,nj,Bayonne,185 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=40.652687%2C-74.135208
https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275767088,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us
https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455
https://www.meetup.com/PlansForPups/events/275734994, , , , 
https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010
https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084
https://www.meetup.com/bisexual-nyc/events/275652731,ny,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/Fan-Film-Cosplay-Meetup/events/275790343,NY,New York,,https://www.google.com/maps/search/?api=1&query=Belvedere+Castle%2C+New+York%2C+NY%2C+10024%2C+us&query_place_id=ChIJFXzf4e9YwokRtXgpty_i74g
https://www.meetup.com/Oddball-Cinema/events/275407602,NY,New York,433 E 6th St,https://www.google.com/maps/search/?api=1&query=40.725964%2C-73.984620
https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,NY,New York ,1085 5th Avenue ,https://www.google.com/maps/search/?api=1&query=1085+5th+Avenue+%2C+New+York+%2C+NY%2C+10128%2C+us
https://www.meetup.com/Hoboken-Salsa-Dance-Lessons-Meetup/events/275602554, , , , 
https://www.meetup.com/North-Jersey-Salsa-Bachata-Classes-Outings/events/275602783, , , , 
https://www.meetup.com/FIYAH2016/events/275703158,NY,New York,"920 3rd ave, 5th Floor",https://www.google.com/maps/search/?api=1&query=920+3rd+ave%2C+5th+Floor%2C+New+York%2C+NY%2C+us
https://www.meetup.com/Ballroom-Latin-Social-Group-Edgewater/events/275737276,NJ,Edgewater,986 River Road,https://www.google.com/maps/search/?api=1&query=40.828796%2C-73.972725
https://www.meetup.com/NYCBellydancers/events/275715090,NY,New York,265 W 37th St,https://www.google.com/maps/search/?api=1&query=40.753696%2C-73.991020
https://www.meetup.com/Tango-Date-NYC/events/275715905, , , , 
https://www.meetup.com/Sensual-Bachata-in-New-York-Sensual-Movement/events/275714368,NY,New York ,1601 Broadway 11th floor ,https://www.google.com/maps/search/?api=1&query=40.760368%2C-73.985123
https://www.meetup.com/NYC-Date-Nights-Out/events/275714381,ny,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=500+8th+ave+3rd+fl%2C+New+York%2C+ny%2C+10018%2C+us
https://www.meetup.com/Belleville-NJ-Salsa-Dance-Lessons-Meetup/events/275759694, ,Lyndhurst,500 Stuyvesant Avenue,https://www.google.com/maps/search/?api=1&query=500+Stuyvesant+Avenue%2C+Lyndhurst%2C+NJ%2C+07071%2C+US
https://www.meetup.com/ny-ballroom-dance/events/275726732,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0
https://www.meetup.com/jerseycityballroom/events/275779840,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415
https://www.meetup.com/NYC-Bachata-Meet-Up-Bachata-New-York-City/events/275793305,NJ,Hoboken,300 Observer Hwy,https://www.google.com/maps/search/?api=1&query=40.736469%2C-74.035339
https://www.meetup.com/Brooklyn-Salsa-Meetup/events/275797943, ,Brooklyn,670 Grand St,https://www.google.com/maps/search/?api=1&query=670+Grand+St%2C+Brooklyn%2C+NY%2C+US
https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455
https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275767088,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us
https://www.meetup.com/PlansForPups/events/275734994, , , , 
https://www.meetup.com/placesnyc/events/275567902,NY,New York,Grand Army Plaza,https://www.google.com/maps/search/?api=1&query=Grand+Army+Plaza%2C+Grand+Army+Plaza%2C+New+York%2C+NY%2C+10019%2C+us&query_place_id=ChIJ36kJb_BYwokROPefLSa2Knk
https://www.meetup.com/tall-14/events/274933931, , , , 
https://www.meetup.com/E-W-N-Y-C/events/275551803,NY,New York,102 W 73rd St,https://www.google.com/maps/search/?api=1&query=40.778040%2C-73.978680
https://www.meetup.com/BeginningRunners/events/275711040,NY,New York,Central Park West at the corner of W. 85th Street ,https://www.google.com/maps/search/?api=1&query=40.784611%2C-73.969826
https://www.meetup.com/20s-and-30s-Going-Out-Group-of-Pittsburgh/events/275588682,ny,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/Social-Sidekicks-45/events/269310348, , , , 
https://www.meetup.com/jerseychess/events/275648165,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990
https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,NY,New York,350 W 50th St,https://www.google.com/maps/search/?api=1&query=40.762880%2C-73.987976
https://www.meetup.com/NYC-Social/events/275529639,ny,New York,W 67th St,https://www.google.com/maps/search/?api=1&query=40.774240%2C-73.981140
https://www.meetup.com/NYC-Social-Events-Singles-New-Arrival-International/events/275719619,NY,New York,"95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ",https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY+%2C+New+York%2C+NY%2C+us
https://www.meetup.com/NYC-Fun-Social-Singles/events/275154463,NY,New York,60 E 41st St,https://www.google.com/maps/search/?api=1&query=Stout+NYC+%7E+Grand+Central%2C+60+E+41st+St%2C+New+York%2C+NY%2C+10017%2C+us&query_place_id=ChIJTaNaDAFZwokRcQPOZA4DXhM
https://www.meetup.com/bayridgefriends/events/275740701,NY,New York,405 W 44th St,https://www.google.com/maps/search/?api=1&query=40.760090%2C-73.992110
https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269316083,NY,New York,W 57th St,https://www.google.com/maps/search/?api=1&query=40.763763%2C-73.975010
https://www.meetup.com/classy-dimes-nyc/events/275615173,NY,New York ,558 Broadway Avenue,https://www.google.com/maps/search/?api=1&query=558+Broadway+Avenue%2C+New+York+%2C+NY%2C+10012%2C+us
https://www.meetup.com/Singles-NYC-International/events/275473516,NY,New York,95 Delancey Street (On the corner of Delancey & Ludlow),https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY%2C+us
https://www.meetup.com/MadnessKaraoke/events/275789618,NY,Woodside,49-10 Skillman ave. ,https://www.google.com/maps/search/?api=1&query=49-10+Skillman+ave.+%2C+Woodside%2C+NY%2C+us
https://www.meetup.com/tangonyc/events/275714379,ny,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=40.752983%2C-73.992530
https://www.meetup.com/meetup-group-jiajbidy/events/275478969,NY,New York,Brooklyn,https://www.google.com/maps/search/?api=1&query=40.710617%2C-73.933624
https://www.meetup.com/The-Rockland-Social-Group/events/275714912,NY,New York,From home (your phone or computer),https://www.google.com/maps/search/?api=1&query=40.772449%2C-73.956497
https://www.meetup.com/meetup-group-IBRUrHMn/events/275763588,NY,New York,116 10th Ave,https://www.google.com/maps/search/?api=1&query=Avenue%2C+116+10th+Ave%2C+New+York%2C+NY%2C+10011%2C+us&query_place_id=ChIJe4WSV8dZwokRZbIzXHt6-j4
https://www.meetup.com/nj-social-group/events/275568439, , , , 
https://www.meetup.com/New-York-Roadtrips-Meetup-Group/events/275395162,NJ,Vernon Township,200 NJ-94,https://www.google.com/maps/search/?api=1&query=41.190758%2C-74.505450
https://www.meetup.com/trailshrinks/events/273158875,NJ,Newfoundland,Paterson Hamburg Turnpike,https://www.google.com/maps/search/?api=1&query=41.046380%2C-74.436356
https://www.meetup.com/Tree-of-Health-Spirit-Mind-Body-Wellness-Group/events/275550946,NJ,Newton,55 Newton Sparta Rd,https://www.google.com/maps/search/?api=1&query=41.042610%2C-74.733086
https://www.meetup.com/The-Cornwall-Writers-Circle/events/275736365,ny,New York,See Description Box for,https://www.google.com/maps/search/?api=1&query=40.742947%2C-73.984604
https://www.meetup.com/astoriawritersgroup/events/274487949,NY,Astoria,3801 35th Ave,https://www.google.com/maps/search/?api=1&query=40.755497%2C-73.922523
https://www.meetup.com/shutupandwriteNYC/events/275562298,NY,New York,61 W 62nd St,https://www.google.com/maps/search/?api=1&query=David+Rubenstein+Atrium+at+Lincoln+Center%2C+61+W+62nd+St%2C+New+York%2C+NY%2C+10023%2C+us&query_place_id=ChIJDyq28vVYwokRuzPLGeJGAC0
https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010
https://www.meetup.com/bisexual-nyc/events/275652731,ny,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084
https://www.meetup.com/Oddball-Cinema/events/274644312,NY,New York,250 Greenwich St Floor 46,https://www.google.com/maps/search/?api=1&query=40.713417%2C-74.011930
https://www.meetup.com/Fan-Film-Cosplay-Meetup/events/275790343,NY,New York,,https://www.google.com/maps/search/?api=1&query=Belvedere+Castle%2C+New+York%2C+NY%2C+10024%2C+us&query_place_id=ChIJFXzf4e9YwokRtXgpty_i74g
https://www.meetup.com/Brooklyn-Heights-Book-Club/events/270772302, , , , 
https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,NY,New York ,1085 5th Avenue ,https://www.google.com/maps/search/?api=1&query=1085+5th+Avenue+%2C+New+York+%2C+NY%2C+10128%2C+us
https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809252,NY,Brooklyn,273 13th Street,https://www.google.com/maps/search/?api=1&query=40.666683%2C-73.987846
https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455
https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275767088,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us
https://www.meetup.com/PlansForPups/events/275734994, , , , 
https://www.meetup.com/crochet-471/events/275725738,NY,New York,158 E 115th St,https://www.google.com/maps/search/?api=1&query=East+Harlem+Neighborhood+Health+Action+Center%2C+158+E+115th+St%2C+New+York%2C+NY%2C+10029%2C+us&query_place_id=ChIJcdWICQb2wokR5p1lcQLBd9I
https://www.meetup.com/omgnyc/events/275736462, ,New York,452 5th Avenue,https://www.google.com/maps/search/?api=1&query=40.751881%2C-73.982346
https://www.meetup.com/NewYorkYR/events/275725855,NY,New York,,https://www.google.com/maps/search/?api=1&query=40.712776%2C-74.005974
https://www.meetup.com/rise-and-resist/events/275736050,ny,Brooklyn,320 West 37th Street,https://www.google.com/maps/search/?api=1&query=320+West+37th+Street%2C+Brooklyn%2C+ny%2C+10018%2C+us
https://www.meetup.com/nycpermaculture/events/275771409,NY,New York,1095 Sixth Ave ,https://www.google.com/maps/search/?api=1&query=1095+Sixth+Ave+%2C+New+York%2C+NY%2C+10018%2C+us
https://www.meetup.com/Alternative-Banking-Group-Occupy-Wall-Street-of-NYC/events/275790763,ny,New York,Cyberspace,https://www.google.com/maps/search/?api=1&query=Cyberspace%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/Drinking-Liberally-Downtown-Brooklyn/events/275714269,NY,Brooklyn,76 4th Ave (between Bergen and St. Marks),https://www.google.com/maps/search/?api=1&query=76+4th+Ave%2C+Brooklyn%2C+NY%2C+11217%2C+us
https://www.meetup.com/propeace/events/275790802, , , , 
https://www.meetup.com/meetup-group-tTovdbDW/events/275787544,NY,New York,Morningside Dr,https://www.google.com/maps/search/?api=1&query=40.802601%2C-73.959007
https://www.meetup.com/drinkingliberallynyc/events/275777840,NY,New York,627 9th Avenue,https://www.google.com/maps/search/?api=1&query=40.760040%2C-73.991821
https://www.meetup.com/RadFemActivists/events/274910866,ny,New York,New York,https://www.google.com/maps/search/?api=1&query=New+York%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/Brooklyn-Permaculture-Meetup/events/275730287, , , , 
https://www.meetup.com/NYCNonprofit/events/275790178, , , , 
https://www.meetup.com/Singles-by-Neighborhood/events/275733291,NY,New York,,https://www.google.com/maps/search/?api=1&query=40.753597%2C-73.983230
https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010
https://www.meetup.com/bisexual-nyc/events/275652731,ny,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084
https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,NY,Staten Island,1600 Hylan Boulevard,https://www.google.com/maps/search/?api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us
https://www.meetup.com/Oddball-Cinema/events/274644312,NY,New York,250 Greenwich St Floor 46,https://www.google.com/maps/search/?api=1&query=40.713417%2C-74.011930
https://www.meetup.com/Fan-Film-Cosplay-Meetup/events/275790343,NY,New York,,https://www.google.com/maps/search/?api=1&query=Belvedere+Castle%2C+New+York%2C+NY%2C+10024%2C+us&query_place_id=ChIJFXzf4e9YwokRtXgpty_i74g
https://www.meetup.com/Imaginative-Illustrators-Of-NYC/events/275157777,NY,New York,,https://www.google.com/maps/search/?api=1&query=40.712776%2C-74.005974
https://www.meetup.com/New-York-Pets-Fun-Paint-Party-Meetup/events/275688279,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=Barking+Dog%2C+1678+3rd+Ave%2C+New+York%2C+NY%2C+10128%2C+us&query_place_id=ChIJfWR-y6VYwokRWrgtJnJvfYU
https://www.meetup.com/moma-brew-art-museum-bar-crawl-meetup/events/275793130,NY,New York,11 W 53rd St,https://www.google.com/maps/search/?api=1&query=The+Museum+of+Modern+Art%2C+11+W+53rd+St%2C+New+York%2C+NY%2C+10019%2C+us&query_place_id=ChIJKxDbe_lYwokRVf__s8CPn-o
https://www.meetup.com/steampunk/events/275520135,Ne,New York,"177 Prince St, New York, NY 10012",https://www.google.com/maps/search/?api=1&query=177+Prince+St%2C+New+York%2C+NY+10012%2C+New+York%2C+Ne%2C+10012%2C+us
https://www.meetup.com/Brooklyn-painting-club/events/275798870,NY,Brooklyn,Prospect Park,https://www.google.com/maps/search/?api=1&query=Prospect+Park%2C+Brooklyn%2C+NY%2C+11215%2C+us
https://www.meetup.com/fairview-art-therapy-meetup-group/events/275774394,NJ,Fairview,394 Walker St,https://www.google.com/maps/search/?api=1&query=40.817436%2C-73.996670
https://www.meetup.com/Jersey-City-Artists/events/275733289,NJ,Jersey City,29 McWilliams Pl.,https://www.google.com/maps/search/?api=1&query=29+McWilliams+Pl.%2C+Jersey+City%2C+NJ%2C+us
https://www.meetup.com/Shoestring-Studio/events/275757101,NY,Brooklyn,640 Classon Avenue,https://www.google.com/maps/search/?api=1&query=40.677998%2C-73.959251
https://www.meetup.com/http-theoldstonehouse-org-events/events/274933995,Ne,Brooklyn,"Old Stone House, 336 3rd St, Brooklyn, NY 11215",https://www.google.com/maps/search/?api=1&query=40.672997%2C-73.984619
https://www.meetup.com/shorewalkers-members-only/events/275776633,NY,New York,55 Church St,https://www.google.com/maps/search/?api=1&query=Millennium+Hilton+New+York+Downtown%2C+55+Church+St%2C+New+York%2C+NY%2C+10007%2C+us&query_place_id=ChIJh-L3uxlawokRDwLmkKwLIvY
https://www.meetup.com/Hoboken-Bicycling-Meetup/events/275420479,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=901+Park+Ave%2C+901+Park+Ave%2C+Hoboken%2C+NJ%2C+07030%2C+us&query_place_id=ChIJyS2VDmJXwokR-pkTQhFPc6Q
https://www.meetup.com/brooklyn-climbing-crew/events/275646849, , , , 
https://www.meetup.com/New-York-Cavers/events/275376807,ny,New York,  569 Hudson St,https://www.google.com/maps/search/?api=1&query=40.735905%2C-74.006180
https://www.meetup.com/Critical-Mass-NYC-NJ/events/274151373,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=40.747830%2C-74.030460
https://www.meetup.com/NYC-Chill-Hiking-Camping-Meetup/events/275600105,NY,New York,27 W 24th St Suite 800B,https://www.google.com/maps/search/?api=1&query=Flatiron+Public+Plaza%2C+27+W+24th+St+Suite+800B%2C+New+York%2C+NY%2C+10010%2C+us&query_place_id=ChIJ8Yt6BKRZwokRQoQtLN9_2T8
https://www.meetup.com/AfternoonHiking/events/275489061,NY,New York,Flushing Meadows Pedestrian Bridge & Roosevelt Ave,https://www.google.com/maps/search/?api=1&query=40.754204%2C-73.845550
https://www.meetup.com/New-York-Hikes-Happy-Hours-and-Outdoor-Adventures/events/275555724,NY,New York,Your Guide will meet you when you get out from the train at Poughkeepsie,https://www.google.com/maps/search/?api=1&query=Your+Guide+will+meet+you+when+you+get+out+from+the+train+at+Poughkeepsie%2C+New+York%2C+NY%2C+us
https://www.meetup.com/SINGLES-TRAVEL-AND-ADVENTURE/events/275494893,NY,New York,90 West 42nd Street (Across from Grand Central),https://www.google.com/maps/search/?api=1&query=40.753000%2C-73.977060
https://www.meetup.com/NYC-Hiking-Tours/events/275575084,NY,Queens,,https://www.google.com/maps/search/?api=1&query=40.767498%2C-73.833080
https://www.meetup.com/Outsiders-NY/events/275732322,NY,New York,,https://www.google.com/maps/search/?api=1&query=Essex+Squeeze%2C+New+York%2C+NY%2C+10002%2C+us&query_place_id=ChIJ9ZdyFThZwokRk-jYrTQy--c
https://www.meetup.com/NYCKiteboarding/events/275786860,NY,New York,,https://www.google.com/maps/search/?api=1&query=40.754932%2C-73.984016
https://www.meetup.com/NYC-Motorcycle-Meetup/events/275733307,NY,Brooklyn,1 Oak St,https://www.google.com/maps/search/?api=1&query=Skyline+Drive+In+NYC%2C+1+Oak+St%2C+Brooklyn%2C+NY%2C+11222%2C+us&query_place_id=ChIJe78hxQZZwokRYHIKHuWDkck
https://www.meetup.com/scuba-nj/events/275651699,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872900%2C-74.089140
